file,ddg,distance,real_motif_ratio
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_19.pdb,-14.645473,3.5931565303484625,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_0.pdb,-14.583963,7.163530827163275,0.222222
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_18.pdb,-14.55738,4.524155894979078,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_12.pdb,-14.536919,4.602659599510926,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_18.pdb,-14.529859,3.927815957419858,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_33.pdb,-14.507979,6.965703329550885,0.111111
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_21.pdb,-14.507241,3.201740678972362,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_16.pdb,-14.505665,8.585100738351688,0.5
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_17.pdb,-14.472019,4.534601594392695,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_34.pdb,-14.407749,6.854078997732627,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_4.pdb,-14.348932,6.495656877585442,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_13.pdb,-14.230786,3.5191870698848255,0.428571
4s0v_receptor_only_dc_aligned_ZINC000101495288_8_13.pdb,-14.225245,3.021371169757465,0.1
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_4.pdb,-14.18401,4.8822611281233215,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_16.pdb,-14.172096,4.960283595689729,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_12_4.pdb,-14.088775,7.648112327558451,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_20.pdb,-14.084792,8.299128894062465,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_1.pdb,-14.078111,7.716711346655328,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_2.pdb,-14.061783,5.573255302744903,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_1.pdb,-14.05184,7.780654363603872,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_13.pdb,-14.036378,6.375000336353494,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_4.pdb,-14.022248,1.8116250420472413,0.454545
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_0.pdb,-13.959159,4.496818982726709,0.111111
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_8.pdb,-13.950576,7.328017166825136,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_29.pdb,-13.913171,8.673844083642658,0.5
4s0v_receptor_only_dc_aligned_ZINC000101495288_8_12.pdb,-13.881153,5.008263098140334,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_23.pdb,-13.880274,6.1530717456934045,0.222222
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_7.pdb,-13.846008,7.818150170403064,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_3.pdb,-13.702995,6.15226136903636,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_2.pdb,-13.70018,5.150238360604985,0.222222
4s0v_receptor_only_dc_aligned_ZINC000101495288_13_4.pdb,-13.682341,6.028439148077547,0.222222
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_4.pdb,-13.666858,9.066953555373358,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_14_11.pdb,-13.641197,6.547466587640109,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_15.pdb,-13.637715,5.100892186691769,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_12_8.pdb,-13.632521,6.173423298579255,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_8.pdb,-13.612131,4.973066633751744,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_12_7.pdb,-13.579131,5.64484818195216,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_13_8.pdb,-13.513678,7.007371087647148,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_7.pdb,-13.50756,8.887008031066989,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_14.pdb,-13.469189,2.529909969657756,0.3
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_11.pdb,-13.448986,8.131026935356768,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_13.pdb,-13.440472,7.371249832773744,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_8.pdb,-13.413978,7.117143429496232,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_14_9.pdb,-13.411721,5.420482783792849,0.2
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_12.pdb,-13.401999,7.102559354711031,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_6.pdb,-13.401901,9.982341556140273,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_6.pdb,-13.355417,7.758862725970484,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_14_12.pdb,-13.354574,6.767024388673111,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_27.pdb,-13.349395,7.127452033769724,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_5.pdb,-13.336959,4.660526619371328,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_7.pdb,-13.336826,4.572306968525405,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_24.pdb,-13.330274,7.807701665374884,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_12.pdb,-13.318258,2.327399283660366,0.3
4s0v_receptor_only_dc_aligned_ZINC000101495288_14_8.pdb,-13.316453,6.6534326548558,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_17.pdb,-13.257449,9.376413844727878,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_4.pdb,-13.241106,7.8106009372582506,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_30.pdb,-13.210809,5.099658352953012,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_15.pdb,-13.176571,3.735303772295231,0.375
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_15.pdb,-13.126802,6.30503170771674,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_22.pdb,-13.124083,4.99380713791247,0.3
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_11.pdb,-13.100663,5.582331810469748,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_5.pdb,-13.081261,9.99098535573306,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_15.pdb,-13.074076,9.097463400904731,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_5.pdb,-13.065259,5.7605015709827345,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_14_10.pdb,-13.049603,6.8670224258907195,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_13.pdb,-13.006556,6.120301385779035,0.375
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_9.pdb,-13.000959,3.5232504199394556,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_12.pdb,-13.000374,10.120379984760223,0.111111
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_8.pdb,-12.996286,7.443675095212118,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_28.pdb,-12.987097,8.258359973797347,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_13_10.pdb,-12.953468,6.982770719684919,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_6.pdb,-12.934516,5.311443219907325,0.272727
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_10.pdb,-12.925892,7.01041393479547,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_1.pdb,-12.918528,5.015469551811003,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_12_6.pdb,-12.91849,5.700144149154938,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_16.pdb,-12.903114,6.963033753861986,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_3.pdb,-12.896565,5.207923496942456,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_9.pdb,-12.877136,5.495567994464545,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_15.pdb,-12.875069,7.290407955951218,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_6.pdb,-12.868676,7.108743254971915,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_9.pdb,-12.864015,4.978509981898047,0.1
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_14.pdb,-12.824909,7.417105593974854,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_5.pdb,-12.823079,4.576936756363714,0.111111
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_12.pdb,-12.808688,3.374529966767306,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_16.pdb,-12.80206,2.6792260091601405,0.3
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_9.pdb,-12.766919,7.759290601840463,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_14_7.pdb,-12.758975,5.745942483664287,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_10.pdb,-12.738724,6.387773064141812,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_24.pdb,-12.715572,4.424308685212508,0.222222
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_11.pdb,-12.695676,6.119138638860163,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_11.pdb,-12.629568,11.917727732577307,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_5.pdb,-12.629246,5.379642913321357,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_19.pdb,-12.595506,4.096134283870097,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_25.pdb,-12.594246,7.941826795648263,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_8_6.pdb,-12.581997,3.763925287096362,0.222222
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_26.pdb,-12.580858,7.259518206363042,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_14_2.pdb,-12.56094,9.602193475324889,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_4.pdb,-12.483819,5.631645045080166,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_11.pdb,-12.469274,5.255367719423812,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_14.pdb,-12.459351,6.5819985254841145,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_7.pdb,-12.450489,6.640134442792439,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_5.pdb,-12.437517,6.402875694744498,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_11.pdb,-12.400186,5.714441624125729,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_8_15.pdb,-12.394277,7.4885227533801855,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_4.pdb,-12.379844,7.3099913427498,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_1.pdb,-12.361869,5.126589934016802,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_14.pdb,-12.355716,10.153608311060145,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_12.pdb,-12.341923,8.106395560846918,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_13_6.pdb,-12.330226,7.697459249852395,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_7.pdb,-12.322551,5.379244721512322,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_3.pdb,-12.293022,6.8144858861781525,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_8_11.pdb,-12.240588,8.28681966217253,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_12.pdb,-12.237897,11.690828943673434,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_11.pdb,-12.210455,7.033568258049352,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_21.pdb,-12.202198,7.682631584152585,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_8_8.pdb,-12.193956,6.984261063935657,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_2.pdb,-12.185229,5.18865580190137,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_2.pdb,-12.157281,8.433004198218107,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_9.pdb,-12.129889,7.590473124688417,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_12.pdb,-12.126559,6.596141857439508,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_21.pdb,-12.109741,7.456286328877093,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_11.pdb,-12.105989,8.007809520429882,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_10.pdb,-12.081283,7.629746460973046,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_0.pdb,-12.080754,5.205201177083156,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_1.pdb,-12.043554,10.257459939834343,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_11.pdb,-12.041671,10.933853547723599,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_8_2.pdb,-11.97742,5.259585867732116,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_15.pdb,-11.969367,7.343498019623907,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_4.pdb,-11.952876,7.795785218657737,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_8_9.pdb,-11.946348,6.974752854273185,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_14_4.pdb,-11.938978,5.643237391003182,0.222222
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_23.pdb,-11.938801,6.802360860725436,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_6.pdb,-11.918579,6.6611186398483495,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_5.pdb,-11.897018,7.452652652412756,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_18.pdb,-11.876414,6.88400386697537,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_13_9.pdb,-11.855936,6.935326080650133,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_0.pdb,-11.827196,10.57612293463378,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_9.pdb,-11.826329,3.7034240368032503,0.222222
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_7.pdb,-11.800904,6.596328227400961,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_21.pdb,-11.767158,7.199554561267678,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_12_5.pdb,-11.760042,6.718679619042944,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_8.pdb,-11.736495,5.878803889745472,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_1.pdb,-11.722538,5.144706431986475,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_10.pdb,-11.698719,6.009890904173864,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_20.pdb,-11.697565,8.2136561975604,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_3.pdb,-11.684293,7.76800896747878,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_6.pdb,-11.675639,6.805729848226752,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_7.pdb,-11.645533,11.106822692761405,0.375
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_2.pdb,-11.627384,5.761013305778933,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_25.pdb,-11.598806,6.431084345686596,0.222222
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_22.pdb,-11.533215,3.940193737246796,0.111111
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_22.pdb,-11.525646,6.741411427656725,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_20.pdb,-11.509346,6.814771042909196,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_6.pdb,-11.504766,6.583896671681771,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_8.pdb,-11.420341,6.2700896216041695,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_9.pdb,-11.414101,4.631774540176525,0.272727
4s0v_receptor_only_dc_aligned_ZINC000101495288_14_6.pdb,-11.40828,5.879522295735456,0.375
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_32.pdb,-11.399869,8.317860931673168,0.111111
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_2.pdb,-11.384904,8.149311376672452,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_12.pdb,-11.374789,6.337733171933619,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_7.pdb,-11.353572,6.968822195556191,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_13_12.pdb,-11.347918,7.632411611341062,0.5
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_13.pdb,-11.332041,7.706629286200578,0.222222
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_16.pdb,-11.321275,7.572054423780557,0.111111
4s0v_receptor_only_dc_aligned_ZINC000101495288_8_1.pdb,-11.203696,1.7867407293596766,0.272727
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_7.pdb,-11.158477,6.73884792103509,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_14_13.pdb,-11.146048,2.2038064516153177,0.444444
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_17.pdb,-11.126621,4.276899705231582,0.181818
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_22.pdb,-11.119537,6.054679955366729,0.111111
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_6.pdb,-11.117819,5.075664945091616,0.4
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_2.pdb,-11.059078,5.136885307516962,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_9_23.pdb,-11.049799,9.161455623022508,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_14.pdb,-11.024284,4.673117176145494,0.1
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_14.pdb,-11.01239,8.351783574699049,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_20.pdb,-10.939517,7.05426125648238,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_3_9.pdb,-10.862219,5.919241284393456,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_3.pdb,-10.841091,5.745385082597621,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_3.pdb,-10.839417,6.479659541671584,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_0.pdb,-10.680117,4.354687165834576,0.111111
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_10.pdb,-10.665613,4.81424010075173,0.3
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_0.pdb,-10.66047,7.727261318950592,0.142857
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_7.pdb,-10.434629,7.214241203602977,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_5_9.pdb,-10.345451,5.745872706869012,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_1_14.pdb,-10.311427,7.906128626537003,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_7_10.pdb,-10.167483,7.870420501410779,0.222222
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_1.pdb,-10.166218,5.174136294107332,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_10.pdb,-10.143582,10.224830645094782,0.285714
4s0v_receptor_only_dc_aligned_ZINC000101495288_10_31.pdb,-10.1194,7.197542760016416,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_4.pdb,-10.098066,5.887898460484766,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_3.pdb,-10.085673,7.455749423113346,0.333333
4s0v_receptor_only_dc_aligned_ZINC000101495288_2_5.pdb,-10.014351,5.959878479526141,0.111111
4s0v_receptor_only_dc_aligned_ZINC000101495288_13_2.pdb,-9.847383,8.78820864191616,0.5
4s0v_receptor_only_dc_aligned_ZINC000101495288_4_0.pdb,-9.837294,4.341919358649091,0.125
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_16.pdb,-9.72734,8.093631396254407,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_13.pdb,-9.659153,8.742545735706502,0.166667
4s0v_receptor_only_dc_aligned_ZINC000101495288_6_2.pdb,-9.57099,5.25811631109063,0.25
4s0v_receptor_only_dc_aligned_ZINC000101495288_11_8.pdb,-9.385644,6.019197722603226,0.111111
4s0v_receptor_only_dc_aligned_ZINC000101495288_13_11.pdb,-9.299481,5.761602147858146,0.111111
