file,ddg,distance
4s0v_receptor_only_dc_aligned_ZINC000016735053_7_1.pdb,-11.242645,8.244677443641526
4s0v_receptor_only_dc_aligned_ZINC000016735053_13_9.pdb,-11.163777,9.143237893729282
4s0v_receptor_only_dc_aligned_ZINC000016735053_12_5.pdb,-11.085275,7.8346413971879265
4s0v_receptor_only_dc_aligned_ZINC000016735053_4_0.pdb,-10.908047,5.6769494249242785
4s0v_receptor_only_dc_aligned_ZINC000016735053_4_3.pdb,-10.899311,4.123808623034481
4s0v_receptor_only_dc_aligned_ZINC000016735053_1_1.pdb,-10.84746,10.886231400592816
4s0v_receptor_only_dc_aligned_ZINC000016735053_14_11.pdb,-10.77124,11.720535987097424
4s0v_receptor_only_dc_aligned_ZINC000016735053_9_3.pdb,-10.7195,3.320984760825586
4s0v_receptor_only_dc_aligned_ZINC000016735053_4_10.pdb,-10.570442,3.9352074024318346
4s0v_receptor_only_dc_aligned_ZINC000016735053_7_5.pdb,-10.471357,9.569425787314497
4s0v_receptor_only_dc_aligned_ZINC000016735053_14_5.pdb,-10.392645,10.31179700701526
4s0v_receptor_only_dc_aligned_ZINC000016735053_14_4.pdb,-10.344794,11.453532169012533
4s0v_receptor_only_dc_aligned_ZINC000016735053_4_4.pdb,-10.268574,9.328859150556724
4s0v_receptor_only_dc_aligned_ZINC000016735053_15_3.pdb,-10.26212,11.181927871232148
4s0v_receptor_only_dc_aligned_ZINC000016735053_4_9.pdb,-10.261925,4.668334621480905
4s0v_receptor_only_dc_aligned_ZINC000016735053_4_7.pdb,-10.251517,3.7902210172452904
4s0v_receptor_only_dc_aligned_ZINC000016735053_1_0.pdb,-10.186033,9.962043396099595
4s0v_receptor_only_dc_aligned_ZINC000016735053_7_10.pdb,-10.183223,2.5159900907146007
4s0v_receptor_only_dc_aligned_ZINC000016735053_12_6.pdb,-10.16425,10.478773395389064
4s0v_receptor_only_dc_aligned_ZINC000016735053_7_8.pdb,-10.109629,12.02077276754753
4s0v_receptor_only_dc_aligned_ZINC000016735053_9_6.pdb,-10.091185,10.59803140914521
4s0v_receptor_only_dc_aligned_ZINC000016735053_12_2.pdb,-10.060503,8.986343780990921
4s0v_receptor_only_dc_aligned_ZINC000016735053_7_0.pdb,-10.054883,11.749412293812828
4s0v_receptor_only_dc_aligned_ZINC000016735053_7_9.pdb,-9.899897,12.994909664698438
4s0v_receptor_only_dc_aligned_ZINC000016735053_13_6.pdb,-9.817337,10.632804584954105
4s0v_receptor_only_dc_aligned_ZINC000016735053_4_5.pdb,-9.738236,4.342860498853263
4s0v_receptor_only_dc_aligned_ZINC000016735053_5_0.pdb,-9.698737,5.717663514007587
4s0v_receptor_only_dc_aligned_ZINC000016735053_11_0.pdb,-9.677733,9.96573052006781
4s0v_receptor_only_dc_aligned_ZINC000016735053_4_6.pdb,-9.675564,14.755823394594724
4s0v_receptor_only_dc_aligned_ZINC000016735053_14_6.pdb,-9.555428,10.158647144645473
4s0v_receptor_only_dc_aligned_ZINC000016735053_5_1.pdb,-9.344899,2.201254335530394
4s0v_receptor_only_dc_aligned_ZINC000016735053_7_4.pdb,-9.214562,12.809877680216104
4s0v_receptor_only_dc_aligned_ZINC000016735053_14_9.pdb,-9.210439,10.987897837956838
4s0v_receptor_only_dc_aligned_ZINC000016735053_7_3.pdb,-9.160506,4.181482780617273
4s0v_receptor_only_dc_aligned_ZINC000016735053_13_7.pdb,-9.141396,10.991893189548016
4s0v_receptor_only_dc_aligned_ZINC000016735053_4_11.pdb,-9.112056,3.2805536450977595
4s0v_receptor_only_dc_aligned_ZINC000016735053_10_1.pdb,-9.034205,16.114548803477575
4s0v_receptor_only_dc_aligned_ZINC000016735053_3_0.pdb,-9.028134,6.853317613290804
