file,ddg,distance
4s0v_receptor_only_dc_aligned_Z847964730_2_7.pdb,-14.477956,4.4580620777400695
4s0v_receptor_only_dc_aligned_Z847964730_6_3.pdb,-14.470717,2.4314990199640545
4s0v_receptor_only_dc_aligned_Z847964730_6_10.pdb,-14.466814,2.4400045641793624
4s0v_receptor_only_dc_aligned_Z847964730_12_2.pdb,-14.423943,4.685197512692169
4s0v_receptor_only_dc_aligned_Z847964730_6_8.pdb,-14.385075,4.562900604348103
4s0v_receptor_only_dc_aligned_Z847964730_3_0.pdb,-14.334959,5.066628144338335
4s0v_receptor_only_dc_aligned_Z847964730_12_14.pdb,-13.912373,4.180825480591923
4s0v_receptor_only_dc_aligned_Z847964730_6_2.pdb,-13.831676,2.177133288911005
4s0v_receptor_only_dc_aligned_Z847964730_12_17.pdb,-13.729273,3.3519786307898776
4s0v_receptor_only_dc_aligned_Z847964730_3_3.pdb,-13.727981,4.3450989499008985
4s0v_receptor_only_dc_aligned_Z847964730_1_3.pdb,-13.422714,5.53467047099626
4s0v_receptor_only_dc_aligned_Z847964730_1_6.pdb,-13.422142,3.9165679760450955
4s0v_receptor_only_dc_aligned_Z847964730_1_2.pdb,-13.377972,5.357432615322067
4s0v_receptor_only_dc_aligned_Z847964730_6_0.pdb,-13.208191,2.0884375930716503
4s0v_receptor_only_dc_aligned_Z847964730_12_16.pdb,-13.125236,3.82839537218986
4s0v_receptor_only_dc_aligned_Z847964730_12_7.pdb,-12.969465,4.699678209177936
4s0v_receptor_only_dc_aligned_Z847964730_5_0.pdb,-12.935875,6.641582204826133
4s0v_receptor_only_dc_aligned_Z847964730_1_7.pdb,-12.820978,3.9691308101905767
4s0v_receptor_only_dc_aligned_Z847964730_7_2.pdb,-12.80139,3.753461006888191
4s0v_receptor_only_dc_aligned_Z847964730_13_2.pdb,-12.736907,4.16517309523375
4s0v_receptor_only_dc_aligned_Z847964730_12_8.pdb,-12.729011,7.516955655262566
4s0v_receptor_only_dc_aligned_Z847964730_3_5.pdb,-12.475717,3.8147712635624775
4s0v_receptor_only_dc_aligned_Z847964730_14_0.pdb,-12.448192,7.637039404445473
4s0v_receptor_only_dc_aligned_Z847964730_12_12.pdb,-12.444159,3.912478014568718
4s0v_receptor_only_dc_aligned_Z847964730_1_8.pdb,-12.430806,4.705549107728685
4s0v_receptor_only_dc_aligned_Z847964730_3_4.pdb,-12.337942,4.613593968806271
4s0v_receptor_only_dc_aligned_Z847964730_12_13.pdb,-12.190921,3.996755244117333
4s0v_receptor_only_dc_aligned_Z847964730_7_4.pdb,-12.09802,4.793375249690344
4s0v_receptor_only_dc_aligned_Z847964730_5_4.pdb,-12.035915,5.5022387503787895
4s0v_receptor_only_dc_aligned_Z847964730_1_5.pdb,-11.988035,5.590538328644497
4s0v_receptor_only_dc_aligned_Z847964730_7_3.pdb,-11.807864,1.9212832313547883
4s0v_receptor_only_dc_aligned_Z847964730_2_8.pdb,-11.624271,3.5828243387899117
4s0v_receptor_only_dc_aligned_Z847964730_2_0.pdb,-11.597699,1.443501970182494
4s0v_receptor_only_dc_aligned_Z847964730_6_5.pdb,-11.572738,3.2304926864042094
4s0v_receptor_only_dc_aligned_Z847964730_5_5.pdb,-11.516128,3.6364285632650004
4s0v_receptor_only_dc_aligned_Z847964730_1_4.pdb,-11.354089,3.8462642708990002
4s0v_receptor_only_dc_aligned_Z847964730_12_10.pdb,-11.063721,9.175268500362987
4s0v_receptor_only_dc_aligned_Z847964730_12_6.pdb,-9.778368,6.967043983299145
4s0v_receptor_only_dc_aligned_Z847964730_12_9.pdb,-9.303923,7.090350893094155
