file,ddg,distance
4s0v_receptor_only_dc_aligned_Z2699500125_2_31.pdb,-10.7423,5.245656854724425
4s0v_receptor_only_dc_aligned_Z2699500125_6_11.pdb,-10.739801,3.4046232429457217
4s0v_receptor_only_dc_aligned_Z2699500125_6_20.pdb,-10.732619,4.957388318433364
4s0v_receptor_only_dc_aligned_Z2699500125_1_47.pdb,-10.723861,3.5372467196748785
4s0v_receptor_only_dc_aligned_Z2699500125_5_32.pdb,-10.71988,1.7874709224567735
4s0v_receptor_only_dc_aligned_Z2699500125_5_35.pdb,-10.707568,6.202210876486403
4s0v_receptor_only_dc_aligned_Z2699500125_8_48.pdb,-10.648262,3.6871418930846134
4s0v_receptor_only_dc_aligned_Z2699500125_1_16.pdb,-10.629268,9.360407160586648
4s0v_receptor_only_dc_aligned_Z2699500125_8_31.pdb,-10.62342,2.5897924508787318
4s0v_receptor_only_dc_aligned_Z2699500125_6_17.pdb,-10.622708,5.867269024452101
4s0v_receptor_only_dc_aligned_Z2699500125_6_30.pdb,-10.619122,5.579954154905816
4s0v_receptor_only_dc_aligned_Z2699500125_1_48.pdb,-10.614214,1.255789660937436
4s0v_receptor_only_dc_aligned_Z2699500125_8_35.pdb,-10.596158,2.5580677870363226
4s0v_receptor_only_dc_aligned_Z2699500125_5_41.pdb,-10.593574,1.6846254617588587
4s0v_receptor_only_dc_aligned_Z2699500125_4_26.pdb,-10.582484,2.3708416552321716
4s0v_receptor_only_dc_aligned_Z2699500125_3_16.pdb,-10.582464,5.503373710003873
4s0v_receptor_only_dc_aligned_Z2699500125_7_6.pdb,-10.575989,7.241020968510327
4s0v_receptor_only_dc_aligned_Z2699500125_5_24.pdb,-10.559465,6.522255421015172
4s0v_receptor_only_dc_aligned_Z2699500125_5_4.pdb,-10.553574,4.970936392143796
4s0v_receptor_only_dc_aligned_Z2699500125_6_95.pdb,-10.546262,2.2441708283822344
4s0v_receptor_only_dc_aligned_Z2699500125_3_15.pdb,-10.538017,1.6811733266335227
4s0v_receptor_only_dc_aligned_Z2699500125_1_19.pdb,-10.525652,4.974276211756911
4s0v_receptor_only_dc_aligned_Z2699500125_8_34.pdb,-10.515724,3.71583919424904
4s0v_receptor_only_dc_aligned_Z2699500125_1_41.pdb,-10.50692,3.7029578798975193
4s0v_receptor_only_dc_aligned_Z2699500125_1_20.pdb,-10.504213,8.840500274039652
4s0v_receptor_only_dc_aligned_Z2699500125_7_11.pdb,-10.502245,4.1099686645555416
4s0v_receptor_only_dc_aligned_Z2699500125_1_44.pdb,-10.478598,3.9832473138920794
4s0v_receptor_only_dc_aligned_Z2699500125_2_1.pdb,-10.476879,2.972498857819727
4s0v_receptor_only_dc_aligned_Z2699500125_1_21.pdb,-10.471306,6.000317421165281
4s0v_receptor_only_dc_aligned_Z2699500125_6_7.pdb,-10.470505,2.7164494408583377
4s0v_receptor_only_dc_aligned_Z2699500125_8_3.pdb,-10.467106,4.279801374773992
4s0v_receptor_only_dc_aligned_Z2699500125_4_35.pdb,-10.465295,2.1515942625994082
4s0v_receptor_only_dc_aligned_Z2699500125_5_8.pdb,-10.463097,5.960463083264736
4s0v_receptor_only_dc_aligned_Z2699500125_6_16.pdb,-10.458389,4.989218148085332
4s0v_receptor_only_dc_aligned_Z2699500125_2_55.pdb,-10.457117,4.149588217223168
4s0v_receptor_only_dc_aligned_Z2699500125_8_16.pdb,-10.449526,3.9006313781326365
4s0v_receptor_only_dc_aligned_Z2699500125_8_10.pdb,-10.44867,4.518949418315626
4s0v_receptor_only_dc_aligned_Z2699500125_6_32.pdb,-10.438284,5.859941667065147
4s0v_receptor_only_dc_aligned_Z2699500125_5_7.pdb,-10.426565,9.84061172521334
4s0v_receptor_only_dc_aligned_Z2699500125_3_35.pdb,-10.425939,2.2396692499527746
4s0v_receptor_only_dc_aligned_Z2699500125_2_68.pdb,-10.424649,5.37650590101308
4s0v_receptor_only_dc_aligned_Z2699500125_6_8.pdb,-10.414089,0.8910896268462091
4s0v_receptor_only_dc_aligned_Z2699500125_2_23.pdb,-10.408864,3.678893446444886
4s0v_receptor_only_dc_aligned_Z2699500125_3_45.pdb,-10.395229,5.740293068037712
4s0v_receptor_only_dc_aligned_Z2699500125_1_14.pdb,-10.3952,5.107807008151085
4s0v_receptor_only_dc_aligned_Z2699500125_1_5.pdb,-10.382801,5.916037900465105
4s0v_receptor_only_dc_aligned_Z2699500125_5_34.pdb,-10.380523,5.93498344271449
4s0v_receptor_only_dc_aligned_Z2699500125_5_37.pdb,-10.379132,6.050959752915749
4s0v_receptor_only_dc_aligned_Z2699500125_6_6.pdb,-10.371231,3.9444353588688874
4s0v_receptor_only_dc_aligned_Z2699500125_1_1.pdb,-10.345119,0.7386818882047973
4s0v_receptor_only_dc_aligned_Z2699500125_4_12.pdb,-10.344562,5.116339950564228
4s0v_receptor_only_dc_aligned_Z2699500125_3_11.pdb,-10.327695,4.306576643830225
4s0v_receptor_only_dc_aligned_Z2699500125_6_58.pdb,-10.312979,2.5368801522661264
4s0v_receptor_only_dc_aligned_Z2699500125_8_1.pdb,-10.311968,6.388404133077161
4s0v_receptor_only_dc_aligned_Z2699500125_6_24.pdb,-10.302436,1.5762807074339498
4s0v_receptor_only_dc_aligned_Z2699500125_4_42.pdb,-10.297426,8.932602973332243
4s0v_receptor_only_dc_aligned_Z2699500125_2_25.pdb,-10.296474,2.8427793834683883
4s0v_receptor_only_dc_aligned_Z2699500125_4_39.pdb,-10.28714,5.905031546652549
4s0v_receptor_only_dc_aligned_Z2699500125_3_28.pdb,-10.264435,5.854723623732816
4s0v_receptor_only_dc_aligned_Z2699500125_4_28.pdb,-10.233694,5.913647507979189
4s0v_receptor_only_dc_aligned_Z2699500125_3_30.pdb,-10.230863,3.9262139882342435
4s0v_receptor_only_dc_aligned_Z2699500125_7_2.pdb,-10.229955,3.2147897883178778
4s0v_receptor_only_dc_aligned_Z2699500125_2_12.pdb,-10.22318,9.522452024660549
4s0v_receptor_only_dc_aligned_Z2699500125_6_37.pdb,-10.219768,2.6423076489996014
4s0v_receptor_only_dc_aligned_Z2699500125_8_0.pdb,-10.20956,5.1889412917457465
4s0v_receptor_only_dc_aligned_Z2699500125_1_6.pdb,-10.207881,5.704898546986286
4s0v_receptor_only_dc_aligned_Z2699500125_8_44.pdb,-10.189841,3.7098841154057047
4s0v_receptor_only_dc_aligned_Z2699500125_8_53.pdb,-10.188212,5.841523779827925
4s0v_receptor_only_dc_aligned_Z2699500125_8_26.pdb,-10.178295,7.653073278629501
4s0v_receptor_only_dc_aligned_Z2699500125_7_0.pdb,-10.172304,5.607405400476687
4s0v_receptor_only_dc_aligned_Z2699500125_1_17.pdb,-10.160583,7.603525657458417
4s0v_receptor_only_dc_aligned_Z2699500125_6_85.pdb,-10.157027,3.5148791787778766
4s0v_receptor_only_dc_aligned_Z2699500125_5_38.pdb,-10.15107,4.90154407103467
4s0v_receptor_only_dc_aligned_Z2699500125_7_36.pdb,-10.150495,3.97575595918082
4s0v_receptor_only_dc_aligned_Z2699500125_3_3.pdb,-10.13338,5.345529938001744
4s0v_receptor_only_dc_aligned_Z2699500125_4_6.pdb,-10.128056,5.892451271920865
4s0v_receptor_only_dc_aligned_Z2699500125_6_70.pdb,-10.121668,3.8305195769221725
4s0v_receptor_only_dc_aligned_Z2699500125_6_48.pdb,-10.119379,2.9001014498089583
4s0v_receptor_only_dc_aligned_Z2699500125_6_96.pdb,-10.116824,2.84202352564069
4s0v_receptor_only_dc_aligned_Z2699500125_2_29.pdb,-10.114756,5.436225033336361
4s0v_receptor_only_dc_aligned_Z2699500125_2_10.pdb,-10.112081,3.8103594393392592
4s0v_receptor_only_dc_aligned_Z2699500125_1_8.pdb,-10.107415,4.305793292474379
4s0v_receptor_only_dc_aligned_Z2699500125_2_46.pdb,-10.105701,8.165398059921007
4s0v_receptor_only_dc_aligned_Z2699500125_4_23.pdb,-10.10273,5.132792222970264
4s0v_receptor_only_dc_aligned_Z2699500125_6_28.pdb,-10.098567,7.574063902502012
4s0v_receptor_only_dc_aligned_Z2699500125_5_20.pdb,-10.087205,2.848021704088965
4s0v_receptor_only_dc_aligned_Z2699500125_8_51.pdb,-10.081248,0.7051031538132276
4s0v_receptor_only_dc_aligned_Z2699500125_4_36.pdb,-10.068983,1.9065935812815549
4s0v_receptor_only_dc_aligned_Z2699500125_1_13.pdb,-10.063654,5.185778451235178
4s0v_receptor_only_dc_aligned_Z2699500125_5_3.pdb,-10.060365,6.621428152828732
4s0v_receptor_only_dc_aligned_Z2699500125_5_54.pdb,-10.052358,6.755467687137716
4s0v_receptor_only_dc_aligned_Z2699500125_4_0.pdb,-10.052309,3.4297090643968975
4s0v_receptor_only_dc_aligned_Z2699500125_6_52.pdb,-10.04934,1.4761073439457884
4s0v_receptor_only_dc_aligned_Z2699500125_2_30.pdb,-10.043975,7.068064507091474
4s0v_receptor_only_dc_aligned_Z2699500125_8_19.pdb,-10.043183,5.652388150769708
4s0v_receptor_only_dc_aligned_Z2699500125_7_32.pdb,-10.040239,5.148413575102055
4s0v_receptor_only_dc_aligned_Z2699500125_5_22.pdb,-10.039337,5.396648572109424
4s0v_receptor_only_dc_aligned_Z2699500125_6_39.pdb,-10.027047,2.548983603596979
4s0v_receptor_only_dc_aligned_Z2699500125_6_5.pdb,-10.018052,6.081925362522556
4s0v_receptor_only_dc_aligned_Z2699500125_6_12.pdb,-10.017044,3.070395222436649
4s0v_receptor_only_dc_aligned_Z2699500125_2_50.pdb,-10.014549,5.369865752642822
4s0v_receptor_only_dc_aligned_Z2699500125_2_2.pdb,-10.001316,3.949450259672663
4s0v_receptor_only_dc_aligned_Z2699500125_4_3.pdb,-9.994388,9.522038588731677
4s0v_receptor_only_dc_aligned_Z2699500125_8_36.pdb,-9.991208,3.617280540185713
4s0v_receptor_only_dc_aligned_Z2699500125_4_24.pdb,-9.989922,4.924628981486333
4s0v_receptor_only_dc_aligned_Z2699500125_7_21.pdb,-9.982745,9.774762613159897
4s0v_receptor_only_dc_aligned_Z2699500125_7_14.pdb,-9.973167,5.157669345285244
4s0v_receptor_only_dc_aligned_Z2699500125_2_67.pdb,-9.966902,5.493105751026626
4s0v_receptor_only_dc_aligned_Z2699500125_2_54.pdb,-9.965009,5.759339697710883
4s0v_receptor_only_dc_aligned_Z2699500125_1_0.pdb,-9.956455,5.6815604921404015
4s0v_receptor_only_dc_aligned_Z2699500125_3_2.pdb,-9.949695,2.8369218727278693
4s0v_receptor_only_dc_aligned_Z2699500125_7_12.pdb,-9.943919,9.71189546128101
4s0v_receptor_only_dc_aligned_Z2699500125_7_3.pdb,-9.935389,2.9351978124264324
4s0v_receptor_only_dc_aligned_Z2699500125_7_9.pdb,-9.925797,4.278414046474804
4s0v_receptor_only_dc_aligned_Z2699500125_5_56.pdb,-9.918058,9.046711210634971
4s0v_receptor_only_dc_aligned_Z2699500125_3_44.pdb,-9.91103,5.547256197112789
4s0v_receptor_only_dc_aligned_Z2699500125_7_5.pdb,-9.906377,6.860522258648118
4s0v_receptor_only_dc_aligned_Z2699500125_2_69.pdb,-9.903661,7.307974463881191
4s0v_receptor_only_dc_aligned_Z2699500125_7_35.pdb,-9.897097,0.8605532495407455
4s0v_receptor_only_dc_aligned_Z2699500125_6_49.pdb,-9.889479,3.728538008204887
4s0v_receptor_only_dc_aligned_Z2699500125_3_9.pdb,-9.873814,7.253401802508149
4s0v_receptor_only_dc_aligned_Z2699500125_2_11.pdb,-9.8683,5.777856609193951
4s0v_receptor_only_dc_aligned_Z2699500125_6_72.pdb,-9.866661,5.411122075335578
4s0v_receptor_only_dc_aligned_Z2699500125_6_0.pdb,-9.864605,2.6678459372196857
4s0v_receptor_only_dc_aligned_Z2699500125_2_57.pdb,-9.859822,3.5956046823812264
4s0v_receptor_only_dc_aligned_Z2699500125_2_42.pdb,-9.857519,6.214242710881154
4s0v_receptor_only_dc_aligned_Z2699500125_8_29.pdb,-9.850678,6.5401110876366975
4s0v_receptor_only_dc_aligned_Z2699500125_2_38.pdb,-9.848199,5.344062201771816
4s0v_receptor_only_dc_aligned_Z2699500125_7_31.pdb,-9.845812,1.5433240375046269
4s0v_receptor_only_dc_aligned_Z2699500125_4_4.pdb,-9.833079,5.739066931834209
4s0v_receptor_only_dc_aligned_Z2699500125_5_0.pdb,-9.818954,2.8310849233240796
4s0v_receptor_only_dc_aligned_Z2699500125_8_43.pdb,-9.810714,3.7877131149819467
4s0v_receptor_only_dc_aligned_Z2699500125_4_31.pdb,-9.809626,2.4747060656583533
4s0v_receptor_only_dc_aligned_Z2699500125_6_54.pdb,-9.804809,4.380432594855548
4s0v_receptor_only_dc_aligned_Z2699500125_8_18.pdb,-9.803857,5.51661471785869
4s0v_receptor_only_dc_aligned_Z2699500125_6_42.pdb,-9.803418,2.462841641335295
4s0v_receptor_only_dc_aligned_Z2699500125_6_43.pdb,-9.795703,4.850587551611731
4s0v_receptor_only_dc_aligned_Z2699500125_1_3.pdb,-9.795018,10.137601036612033
4s0v_receptor_only_dc_aligned_Z2699500125_5_6.pdb,-9.791351,9.543406636595043
4s0v_receptor_only_dc_aligned_Z2699500125_5_12.pdb,-9.790617,4.34125681472615
4s0v_receptor_only_dc_aligned_Z2699500125_1_45.pdb,-9.78634,1.4929512471632305
4s0v_receptor_only_dc_aligned_Z2699500125_2_32.pdb,-9.771357,6.543169535754707
4s0v_receptor_only_dc_aligned_Z2699500125_6_65.pdb,-9.770979,2.76852952039438
4s0v_receptor_only_dc_aligned_Z2699500125_4_20.pdb,-9.770747,4.591031447684546
4s0v_receptor_only_dc_aligned_Z2699500125_1_22.pdb,-9.770406,4.073892026846839
4s0v_receptor_only_dc_aligned_Z2699500125_2_43.pdb,-9.758325,3.8027780494097883
4s0v_receptor_only_dc_aligned_Z2699500125_7_4.pdb,-9.753074,3.8247707666626707
4s0v_receptor_only_dc_aligned_Z2699500125_1_39.pdb,-9.750844,3.9458666515686764
4s0v_receptor_only_dc_aligned_Z2699500125_7_33.pdb,-9.74486,6.546486892326771
4s0v_receptor_only_dc_aligned_Z2699500125_5_43.pdb,-9.743993,4.456968161861904
4s0v_receptor_only_dc_aligned_Z2699500125_6_15.pdb,-9.743814,5.4783931325978354
4s0v_receptor_only_dc_aligned_Z2699500125_8_21.pdb,-9.743331,3.0689219492022173
4s0v_receptor_only_dc_aligned_Z2699500125_3_8.pdb,-9.743211,5.762197616531544
4s0v_receptor_only_dc_aligned_Z2699500125_7_29.pdb,-9.742413,8.048080784763089
4s0v_receptor_only_dc_aligned_Z2699500125_1_30.pdb,-9.735282,3.435326256180953
4s0v_receptor_only_dc_aligned_Z2699500125_5_9.pdb,-9.734063,4.380924412440525
4s0v_receptor_only_dc_aligned_Z2699500125_2_17.pdb,-9.733484,4.197241746706416
4s0v_receptor_only_dc_aligned_Z2699500125_5_10.pdb,-9.733352,5.284085566245709
4s0v_receptor_only_dc_aligned_Z2699500125_6_23.pdb,-9.724009,5.669630351635283
4s0v_receptor_only_dc_aligned_Z2699500125_6_9.pdb,-9.716625,4.95120142779795
4s0v_receptor_only_dc_aligned_Z2699500125_6_33.pdb,-9.714496,3.2859947042571815
4s0v_receptor_only_dc_aligned_Z2699500125_2_24.pdb,-9.700416,6.997504677444
4s0v_receptor_only_dc_aligned_Z2699500125_6_47.pdb,-9.693132,6.300091685731919
4s0v_receptor_only_dc_aligned_Z2699500125_3_17.pdb,-9.689326,5.0065945165979295
4s0v_receptor_only_dc_aligned_Z2699500125_3_39.pdb,-9.687631,2.4901848800765376
4s0v_receptor_only_dc_aligned_Z2699500125_1_40.pdb,-9.685431,3.6624080816323903
4s0v_receptor_only_dc_aligned_Z2699500125_7_13.pdb,-9.681009,7.9800783010127905
4s0v_receptor_only_dc_aligned_Z2699500125_2_9.pdb,-9.677367,6.5125080957736525
4s0v_receptor_only_dc_aligned_Z2699500125_2_4.pdb,-9.676293,5.884410915458045
4s0v_receptor_only_dc_aligned_Z2699500125_2_37.pdb,-9.66269,7.133210303827334
4s0v_receptor_only_dc_aligned_Z2699500125_3_29.pdb,-9.661796,2.6374124591613617
4s0v_receptor_only_dc_aligned_Z2699500125_6_53.pdb,-9.656002,9.883006960196633
4s0v_receptor_only_dc_aligned_Z2699500125_6_88.pdb,-9.654611,8.147757940805667
4s0v_receptor_only_dc_aligned_Z2699500125_2_0.pdb,-9.63913,6.983510759143494
4s0v_receptor_only_dc_aligned_Z2699500125_8_25.pdb,-9.637428,6.1955514757916434
4s0v_receptor_only_dc_aligned_Z2699500125_3_27.pdb,-9.636135,10.251509832364833
4s0v_receptor_only_dc_aligned_Z2699500125_3_24.pdb,-9.631599,3.0125652895212855
4s0v_receptor_only_dc_aligned_Z2699500125_5_19.pdb,-9.626862,3.4221575917127716
4s0v_receptor_only_dc_aligned_Z2699500125_2_22.pdb,-9.625499,5.26714614481606
4s0v_receptor_only_dc_aligned_Z2699500125_1_12.pdb,-9.623277,7.515692659604202
4s0v_receptor_only_dc_aligned_Z2699500125_6_62.pdb,-9.618992,9.126097246283786
4s0v_receptor_only_dc_aligned_Z2699500125_7_25.pdb,-9.615143,4.795853466944777
4s0v_receptor_only_dc_aligned_Z2699500125_6_87.pdb,-9.596541,2.3803916326393817
4s0v_receptor_only_dc_aligned_Z2699500125_2_48.pdb,-9.595003,2.6219423968724707
4s0v_receptor_only_dc_aligned_Z2699500125_8_41.pdb,-9.594492,4.74779062076546
4s0v_receptor_only_dc_aligned_Z2699500125_3_6.pdb,-9.594266,3.52821984879149
4s0v_receptor_only_dc_aligned_Z2699500125_5_46.pdb,-9.591998,5.868288130874437
4s0v_receptor_only_dc_aligned_Z2699500125_2_56.pdb,-9.591217,1.4113728022609067
4s0v_receptor_only_dc_aligned_Z2699500125_2_20.pdb,-9.588747,11.734528637684107
4s0v_receptor_only_dc_aligned_Z2699500125_7_20.pdb,-9.577612,6.705894275417179
4s0v_receptor_only_dc_aligned_Z2699500125_2_27.pdb,-9.576907,7.4633174831055165
4s0v_receptor_only_dc_aligned_Z2699500125_6_25.pdb,-9.576594,5.423919770820281
4s0v_receptor_only_dc_aligned_Z2699500125_3_18.pdb,-9.575325,5.276771154868353
4s0v_receptor_only_dc_aligned_Z2699500125_2_40.pdb,-9.575261,9.570327465851335
4s0v_receptor_only_dc_aligned_Z2699500125_6_73.pdb,-9.574177,5.6027161552595395
4s0v_receptor_only_dc_aligned_Z2699500125_6_94.pdb,-9.57053,4.762515805079126
4s0v_receptor_only_dc_aligned_Z2699500125_4_8.pdb,-9.5589,4.744819522532574
4s0v_receptor_only_dc_aligned_Z2699500125_5_27.pdb,-9.554159,9.679864395616159
4s0v_receptor_only_dc_aligned_Z2699500125_6_93.pdb,-9.54263,4.967462011627447
4s0v_receptor_only_dc_aligned_Z2699500125_8_9.pdb,-9.540821,3.704455553754097
4s0v_receptor_only_dc_aligned_Z2699500125_2_45.pdb,-9.53987,1.2394719288944631
