file,ddg,distance,real_motif_ratio
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_1.pdb,-12.225756,0.5639710115733684,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_12.pdb,-12.152904,3.3765008241005834,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_8_3.pdb,-12.059963,6.862817260261749,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_15.pdb,-11.99192,4.299686121435605,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_8_8.pdb,-11.947013,5.851665725820419,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_23.pdb,-11.944874,3.3708867731413004,0.25
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_17.pdb,-11.927102,2.3421545265204733,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_8.pdb,-11.871816,3.9883768380413693,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_2_4.pdb,-11.7128,6.42545421433602,0.111111
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_21.pdb,-11.657877,2.6714176732831394,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_25.pdb,-11.593382,4.017990897970718,0.2
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_17.pdb,-11.577997,4.528592627394527,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_7_9.pdb,-11.5739,3.1547349217563174,0.25
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_11.pdb,-11.571248,0.9698666444902605,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_16.pdb,-11.536347,4.435570478181236,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_7.pdb,-11.53025,1.2661032569074497,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_39.pdb,-11.500682,4.978029835125214,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_15.pdb,-11.462291,2.538509107593942,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_16.pdb,-11.394076,2.2997410723722864,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_2_11.pdb,-11.371836,1.250857329351193,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_7.pdb,-11.370991,4.302010981090455,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_3.pdb,-11.364698,2.683579422163538,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_1_1.pdb,-11.352936,3.369942610776874,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_20.pdb,-11.329801,0.9679039549677925,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_12.pdb,-11.318952,4.926504718019282,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_12.pdb,-11.306973,5.630589661083058,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_17.pdb,-11.235433,3.8074356210271354,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_14_1.pdb,-11.210214,4.971965760107002,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_5.pdb,-11.207974,4.722962540619314,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_2_1.pdb,-11.198547,1.8858635062088882,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_10.pdb,-11.192872,4.834436049488061,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_1_8.pdb,-11.183617,0.6332235534789226,0.333333
4s0v_receptor_only_dc_aligned_ZINC001156200858_12_0.pdb,-11.181124,0.5272796083109451,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_23.pdb,-11.166996,4.828310165516953,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_0.pdb,-11.161309,5.10004049879902,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_12_2.pdb,-11.151276,4.516432102063606,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_11.pdb,-11.122763,3.5860131710516145,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_2.pdb,-11.119851,3.4929703269956294,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_9.pdb,-11.114659,5.048053492421496,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_14.pdb,-11.109708,4.530404074405114,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_28.pdb,-11.088675,4.719836585277601,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_12.pdb,-11.086984,3.2224944391455606,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_6.pdb,-11.081652,3.603819842438845,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_11_3.pdb,-11.075712,3.5139695494997674,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_7_1.pdb,-11.04076,6.101089484812044,0.333333
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_11.pdb,-11.040298,4.989594969625397,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_14.pdb,-11.014357,4.348731186649489,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_14.pdb,-10.997606,0.7381755411975545,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_8.pdb,-10.979441,2.063401748052106,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_1.pdb,-10.95243,3.824876446309079,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_21.pdb,-10.947287,2.866154772607208,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_17.pdb,-10.888339,2.8824212001186416,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_10.pdb,-10.874926,0.6045592855796597,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_7_7.pdb,-10.868818,3.2912962885101886,0.333333
4s0v_receptor_only_dc_aligned_ZINC001156200858_1_9.pdb,-10.833454,2.094048402370792,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_14.pdb,-10.821576,3.429664527639648,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_1.pdb,-10.820507,3.3376489683045096,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_1_10.pdb,-10.801192,6.80057177625008,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_2_10.pdb,-10.732469,0.5912494244375456,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_2_9.pdb,-10.727974,2.2100261932058514,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_12.pdb,-10.722793,4.65302716379943,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_2_5.pdb,-10.719188,3.57111159871504,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_1_6.pdb,-10.703404,6.502062486420789,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_25.pdb,-10.665698,7.699569351529105,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_7.pdb,-10.650688,6.574780668350613,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_5.pdb,-10.612155,1.4738684681026346,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_29.pdb,-10.612134,4.610566145881831,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_2.pdb,-10.608107,4.141184208876603,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_4.pdb,-10.607881,6.46229230657728,0.111111
4s0v_receptor_only_dc_aligned_ZINC001156200858_7_8.pdb,-10.607283,1.793703817596819,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_3.pdb,-10.597777,2.6541064590527603,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_9.pdb,-10.561772,3.2284934223593336,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_14_0.pdb,-10.554556,5.314684472518635,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_8_0.pdb,-10.553901,6.25281902294991,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_7.pdb,-10.535781,3.262024031554422,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_8_13.pdb,-10.510474,3.5753811387578174,0.333333
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_13.pdb,-10.504527,4.176900907865264,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_11.pdb,-10.48644,4.285270442399053,0.111111
4s0v_receptor_only_dc_aligned_ZINC001156200858_1_2.pdb,-10.44924,2.768872163058038,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_22.pdb,-10.448573,4.804672207589247,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_2_12.pdb,-10.442635,7.809732444089303,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_7.pdb,-10.428212,2.7254419912812122,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_8.pdb,-10.424646,2.9469197947966532,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_31.pdb,-10.414574,2.9260663203617057,0.111111
4s0v_receptor_only_dc_aligned_ZINC001156200858_8_2.pdb,-10.406378,1.3456498267975217,0.222222
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_6.pdb,-10.399925,4.004865699054954,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_11_1.pdb,-10.39905,3.3766819578019867,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_30.pdb,-10.352016,4.481384190351353,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_3.pdb,-10.347679,1.31553477076993,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_8_4.pdb,-10.34121,2.7966709902506643,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_12_3.pdb,-10.333415,3.971917977163583,0.285714
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_0.pdb,-10.332143,3.239427013190042,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_24.pdb,-10.327296,7.041613150474642,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_32.pdb,-10.300962,3.922426776886032,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_37.pdb,-10.278407,4.931004951010676,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_7_6.pdb,-10.271468,3.4863382495497977,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_4.pdb,-10.251317,2.950361176329267,0.111111
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_7.pdb,-10.245868,4.850499273875378,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_13.pdb,-10.230607,2.7386380268076005,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_0.pdb,-10.228523,3.1166768813437127,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_7_4.pdb,-10.220011,6.4375221908648355,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_35.pdb,-10.214746,4.790792935931918,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_12_6.pdb,-10.199991,5.987917467624738,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_2.pdb,-10.196651,3.417283599073983,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_34.pdb,-10.178427,3.9862839041748703,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_0.pdb,-10.158741,4.950415076441077,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_26.pdb,-10.156876,3.746244813045473,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_27.pdb,-10.154527,2.235414266404292,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_3.pdb,-10.145952,3.8116729032735086,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_19.pdb,-10.137681,4.355109631995109,0.285714
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_3.pdb,-10.102179,2.369416388365954,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_5.pdb,-10.096843,4.80843261857924,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_4.pdb,-10.096301,5.215331140643389,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_8_7.pdb,-10.096072,2.2308184258662482,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_21.pdb,-10.09121,4.777058321297126,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_1_5.pdb,-10.081714,5.618182184396703,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_10.pdb,-10.071416,5.778136550526167,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_9.pdb,-10.049115,1.4042814679367885,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_9.pdb,-10.043209,3.2716943962751106,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_7.pdb,-10.038481,4.221608652240524,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_7_2.pdb,-10.021501,2.542254682654148,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_8.pdb,-10.013428,5.58385521543724,0.111111
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_5.pdb,-10.007756,5.550604459783698,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_10.pdb,-10.006852,2.1263566898677655,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_9.pdb,-9.958783,4.523890498527576,0.285714
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_2.pdb,-9.94795,5.131747725361023,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_8_6.pdb,-9.947656,3.920881987248521,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_24.pdb,-9.932225,6.427026984868044,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_2_3.pdb,-9.921026,6.3750551194253395,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_4.pdb,-9.920355,1.6226840739448172,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_7_5.pdb,-9.90041,3.36332107745489,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_0.pdb,-9.894251,8.639547098662037,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_19.pdb,-9.863037,0.6956228967189093,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_8_1.pdb,-9.847478,3.405118404276097,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_2_14.pdb,-9.827837,6.73953489388508,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_1_4.pdb,-9.822627,3.6007886160746665,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_5.pdb,-9.806305,1.1651395082534148,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_16.pdb,-9.800981,5.408446783507616,0.333333
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_33.pdb,-9.797366,4.353359763477935,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_14_4.pdb,-9.795131,0.35701936597787515,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_20.pdb,-9.793042,2.5414214630500456,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_14.pdb,-9.788584,5.511451102459649,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_17.pdb,-9.78664,4.024483169621965,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_20.pdb,-9.779985,4.813703592087851,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_5.pdb,-9.772188,2.9185137747545125,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_23.pdb,-9.768111,6.8483755489242775,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_9.pdb,-9.758122,2.860556551054185,0.333333
4s0v_receptor_only_dc_aligned_ZINC001156200858_12_1.pdb,-9.750359,1.6147093332634834,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_24.pdb,-9.743332,3.5400716987550456,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_18.pdb,-9.732041,3.868246197038202,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_13.pdb,-9.717308,5.177700394031672,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_1_3.pdb,-9.703726,6.365314879355521,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_9.pdb,-9.668274,1.4462424869001083,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_6.pdb,-9.654272,5.629700840645072,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_4.pdb,-9.647645,4.5978561941341,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_1_7.pdb,-9.64649,4.025031241036027,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_1.pdb,-9.646391,5.072448047025492,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_11_5.pdb,-9.643267,7.198895762137809,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_21.pdb,-9.622061,4.761604384798092,0.333333
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_18.pdb,-9.619289,4.826693855249986,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_11_2.pdb,-9.611975,2.798697968221726,0.111111
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_6.pdb,-9.606631,2.195027445365493,0.285714
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_6.pdb,-9.575595,4.616059186680873,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_18.pdb,-9.572013,4.701757042334566,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_16.pdb,-9.568404,4.087241580172086,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_2.pdb,-9.563916,3.190520384502167,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_13.pdb,-9.559776,4.055069736135383,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_25.pdb,-9.552401,2.602380468680205,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_16.pdb,-9.549318,4.904956122360619,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_12_8.pdb,-9.546254,5.544390447619157,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_2.pdb,-9.527514,4.18445475902749,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_12.pdb,-9.521595,4.61498840104548,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_22.pdb,-9.5182,4.126075036015662,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_4.pdb,-9.513265,2.888693053579423,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_14_2.pdb,-9.512379,2.8616508876437914,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_13.pdb,-9.508137,3.9848578186437633,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_0.pdb,-9.499491,5.732071470626455,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_38.pdb,-9.492727,3.68344584680975,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_19.pdb,-9.458907,4.540743349427446,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_1.pdb,-9.426281,3.1268840989719267,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_14.pdb,-9.41415,4.950418361291231,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_18.pdb,-9.407628,1.5716268656512131,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_1.pdb,-9.388402,2.815275068363358,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_6.pdb,-9.378274,3.8312537014189183,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_5.pdb,-9.371316,4.546355521367369,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_3.pdb,-9.361869,3.4378421287965297,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_11.pdb,-9.351665,6.494750823880862,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_8_5.pdb,-9.346204,3.5475316417100147,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_10.pdb,-9.296322,4.35261068804657,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_15.pdb,-9.275238,4.0817817639008185,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_3.pdb,-9.267673,2.3534387772036918,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_5_22.pdb,-9.243457,3.1459919903646334,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_11.pdb,-9.236541,3.2002816409924746,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_9_0.pdb,-9.218894,5.225514855851813,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_8.pdb,-9.215587,4.384351658808869,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_19.pdb,-9.145214,6.016457173093347,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_1.pdb,-9.131009,3.964755752599269,0.333333
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_4.pdb,-9.116585,4.121627329063966,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_12_4.pdb,-9.112592,4.347638422569828,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_11_0.pdb,-9.101546,6.762492061981386,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_15.pdb,-9.098384,4.795638807669637,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_3_18.pdb,-9.079348,5.472926723513001,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_19.pdb,-9.077315,5.1930896292410615,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_10.pdb,-9.066351,4.084274998000084,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_14_3.pdb,-9.063202,4.28190308731503,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_10_13.pdb,-9.059534,5.1029388634277835,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_36.pdb,-9.058452,4.397864337028258,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_12.pdb,-9.034942,8.42529961038899,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_8_11.pdb,-9.021864,2.43914254569513,0.142857
4s0v_receptor_only_dc_aligned_ZINC001156200858_4_6.pdb,-9.014938,3.9846524512588486,0.125
4s0v_receptor_only_dc_aligned_ZINC001156200858_6_13.pdb,-9.014353,4.65338485624419,0.166667
4s0v_receptor_only_dc_aligned_ZINC001156200858_13_10.pdb,-9.001155,2.1288132192111586,0.285714
