file,ddg,distance
4s0v_receptor_only_dc_aligned_Z1095050586_7_7.pdb,-14.107272,9.73178421738094
4s0v_receptor_only_dc_aligned_Z1095050586_9_10.pdb,-14.086714,8.69494030273318
4s0v_receptor_only_dc_aligned_Z1095050586_9_18.pdb,-14.078814,6.630279760858926
4s0v_receptor_only_dc_aligned_Z1095050586_1_12.pdb,-14.041435,3.82611390082007
4s0v_receptor_only_dc_aligned_Z1095050586_12_13.pdb,-14.009104,7.289018445966846
4s0v_receptor_only_dc_aligned_Z1095050586_12_15.pdb,-13.988608,5.505019075262488
4s0v_receptor_only_dc_aligned_Z1095050586_7_9.pdb,-13.962847,6.015124685775363
4s0v_receptor_only_dc_aligned_Z1095050586_12_12.pdb,-13.952295,7.2197258495672125
4s0v_receptor_only_dc_aligned_Z1095050586_4_13.pdb,-13.934182,8.98020973792777
4s0v_receptor_only_dc_aligned_Z1095050586_12_23.pdb,-13.926652,9.296614386453895
4s0v_receptor_only_dc_aligned_Z1095050586_9_4.pdb,-13.924542,4.676461113198959
4s0v_receptor_only_dc_aligned_Z1095050586_8_6.pdb,-13.87211,8.610547426133957
4s0v_receptor_only_dc_aligned_Z1095050586_2_2.pdb,-13.796735,8.15060345342801
4s0v_receptor_only_dc_aligned_Z1095050586_12_3.pdb,-13.758505,3.9875878714104287
4s0v_receptor_only_dc_aligned_Z1095050586_2_12.pdb,-13.74178,8.26155440593707
4s0v_receptor_only_dc_aligned_Z1095050586_11_9.pdb,-13.72527,7.654082807172127
4s0v_receptor_only_dc_aligned_Z1095050586_8_9.pdb,-13.663408,8.284698214698189
4s0v_receptor_only_dc_aligned_Z1095050586_2_3.pdb,-13.647801,8.447922039297506
4s0v_receptor_only_dc_aligned_Z1095050586_7_0.pdb,-13.647459,5.900430891697376
4s0v_receptor_only_dc_aligned_Z1095050586_12_7.pdb,-13.626825,7.238687753098506
4s0v_receptor_only_dc_aligned_Z1095050586_2_5.pdb,-13.623797,7.440878407476165
4s0v_receptor_only_dc_aligned_Z1095050586_11_8.pdb,-13.604995,6.945307523036688
4s0v_receptor_only_dc_aligned_Z1095050586_2_17.pdb,-13.58805,7.778842094100502
4s0v_receptor_only_dc_aligned_Z1095050586_6_0.pdb,-13.580971,3.904934420016541
4s0v_receptor_only_dc_aligned_Z1095050586_4_2.pdb,-13.440323,3.9040551343568652
4s0v_receptor_only_dc_aligned_Z1095050586_10_1.pdb,-13.418061,5.401256278790603
4s0v_receptor_only_dc_aligned_Z1095050586_10_3.pdb,-13.363511,4.800779115591374
4s0v_receptor_only_dc_aligned_Z1095050586_5_11.pdb,-13.344264,7.449131815529003
4s0v_receptor_only_dc_aligned_Z1095050586_11_5.pdb,-13.312555,10.496314013455606
4s0v_receptor_only_dc_aligned_Z1095050586_4_14.pdb,-13.303343,9.218873046082532
4s0v_receptor_only_dc_aligned_Z1095050586_9_1.pdb,-13.287851,6.041519715380971
4s0v_receptor_only_dc_aligned_Z1095050586_1_20.pdb,-13.240385,11.725469079825263
4s0v_receptor_only_dc_aligned_Z1095050586_7_6.pdb,-13.185004,6.162530586840266
4s0v_receptor_only_dc_aligned_Z1095050586_1_22.pdb,-13.178636,7.8990004908792875
4s0v_receptor_only_dc_aligned_Z1095050586_11_10.pdb,-13.174812,10.755021223985082
4s0v_receptor_only_dc_aligned_Z1095050586_8_1.pdb,-13.096264,5.970979237300592
4s0v_receptor_only_dc_aligned_Z1095050586_12_16.pdb,-13.093645,7.489332130424526
4s0v_receptor_only_dc_aligned_Z1095050586_12_6.pdb,-13.045389,7.520209035092076
4s0v_receptor_only_dc_aligned_Z1095050586_2_31.pdb,-12.974871,6.563960615367528
4s0v_receptor_only_dc_aligned_Z1095050586_12_22.pdb,-12.962299,10.930805197497799
4s0v_receptor_only_dc_aligned_Z1095050586_12_10.pdb,-12.960326,7.1673014043957215
4s0v_receptor_only_dc_aligned_Z1095050586_12_8.pdb,-12.890635,7.356000231266348
4s0v_receptor_only_dc_aligned_Z1095050586_3_3.pdb,-12.747881,7.324181937992331
4s0v_receptor_only_dc_aligned_Z1095050586_6_18.pdb,-12.738954,2.48798011672767
4s0v_receptor_only_dc_aligned_Z1095050586_1_28.pdb,-12.715897,11.746253139517979
4s0v_receptor_only_dc_aligned_Z1095050586_2_15.pdb,-12.633508,7.853466515780911
4s0v_receptor_only_dc_aligned_Z1095050586_8_14.pdb,-12.613304,8.661991200926481
4s0v_receptor_only_dc_aligned_Z1095050586_1_21.pdb,-12.551768,11.228899424374664
4s0v_receptor_only_dc_aligned_Z1095050586_1_38.pdb,-12.530362,6.496683501221498
4s0v_receptor_only_dc_aligned_Z1095050586_9_23.pdb,-12.511244,6.222393204620187
4s0v_receptor_only_dc_aligned_Z1095050586_6_1.pdb,-12.491992,4.015193092995624
4s0v_receptor_only_dc_aligned_Z1095050586_3_7.pdb,-12.451517,10.383127219171246
4s0v_receptor_only_dc_aligned_Z1095050586_2_33.pdb,-12.333982,10.33473164050442
4s0v_receptor_only_dc_aligned_Z1095050586_2_25.pdb,-12.333719,9.825189936128488
4s0v_receptor_only_dc_aligned_Z1095050586_1_37.pdb,-12.332754,6.55058309268175
4s0v_receptor_only_dc_aligned_Z1095050586_2_20.pdb,-12.314687,9.04561133140965
4s0v_receptor_only_dc_aligned_Z1095050586_12_0.pdb,-12.309227,5.616057255705011
4s0v_receptor_only_dc_aligned_Z1095050586_1_2.pdb,-12.306711,9.083957724923875
4s0v_receptor_only_dc_aligned_Z1095050586_6_8.pdb,-12.288454,6.83006867192225
4s0v_receptor_only_dc_aligned_Z1095050586_6_4.pdb,-12.28788,4.1488919649092715
4s0v_receptor_only_dc_aligned_Z1095050586_1_25.pdb,-12.279445,8.877331850318578
4s0v_receptor_only_dc_aligned_Z1095050586_1_24.pdb,-12.191277,7.170679429547212
4s0v_receptor_only_dc_aligned_Z1095050586_9_19.pdb,-12.15626,6.289521560580869
4s0v_receptor_only_dc_aligned_Z1095050586_4_15.pdb,-12.146854,5.681579704043581
4s0v_receptor_only_dc_aligned_Z1095050586_11_1.pdb,-12.141848,4.433081660327733
4s0v_receptor_only_dc_aligned_Z1095050586_12_21.pdb,-12.105869,9.244358731595137
4s0v_receptor_only_dc_aligned_Z1095050586_2_14.pdb,-12.070507,6.246453364835044
4s0v_receptor_only_dc_aligned_Z1095050586_11_7.pdb,-12.021413,10.511491787930474
4s0v_receptor_only_dc_aligned_Z1095050586_6_13.pdb,-12.013471,4.8619344621076666
4s0v_receptor_only_dc_aligned_Z1095050586_6_2.pdb,-11.977645,4.08667330119196
4s0v_receptor_only_dc_aligned_Z1095050586_4_9.pdb,-11.93972,8.12297192111253
4s0v_receptor_only_dc_aligned_Z1095050586_2_16.pdb,-11.909772,7.779790644690903
4s0v_receptor_only_dc_aligned_Z1095050586_1_36.pdb,-11.898335,10.765433714827127
4s0v_receptor_only_dc_aligned_Z1095050586_3_4.pdb,-11.898111,9.064049426940354
4s0v_receptor_only_dc_aligned_Z1095050586_10_4.pdb,-11.886198,1.8997238760099373
4s0v_receptor_only_dc_aligned_Z1095050586_11_0.pdb,-11.846808,5.557695026801031
4s0v_receptor_only_dc_aligned_Z1095050586_10_6.pdb,-11.842508,6.352117338367014
4s0v_receptor_only_dc_aligned_Z1095050586_9_17.pdb,-11.828437,7.380762444578889
4s0v_receptor_only_dc_aligned_Z1095050586_10_10.pdb,-11.812589,7.043877495204111
4s0v_receptor_only_dc_aligned_Z1095050586_9_2.pdb,-11.784877,6.5221770965897345
4s0v_receptor_only_dc_aligned_Z1095050586_8_10.pdb,-11.779199,9.969328163419393
4s0v_receptor_only_dc_aligned_Z1095050586_7_2.pdb,-11.773543,5.568982300064375
4s0v_receptor_only_dc_aligned_Z1095050586_9_0.pdb,-11.754072,7.438212073469943
4s0v_receptor_only_dc_aligned_Z1095050586_9_8.pdb,-11.712736,8.749362068215937
4s0v_receptor_only_dc_aligned_Z1095050586_4_16.pdb,-11.712662,5.692772896106845
4s0v_receptor_only_dc_aligned_Z1095050586_4_17.pdb,-11.71144,6.058248877036471
4s0v_receptor_only_dc_aligned_Z1095050586_8_16.pdb,-11.665332,9.312787937017212
4s0v_receptor_only_dc_aligned_Z1095050586_1_8.pdb,-11.64211,8.815097183945998
4s0v_receptor_only_dc_aligned_Z1095050586_4_10.pdb,-11.629512,7.420468971743185
4s0v_receptor_only_dc_aligned_Z1095050586_7_8.pdb,-11.618128,10.202092308952258
4s0v_receptor_only_dc_aligned_Z1095050586_2_4.pdb,-11.612545,9.739178047632855
4s0v_receptor_only_dc_aligned_Z1095050586_2_11.pdb,-11.603066,8.553452954321717
4s0v_receptor_only_dc_aligned_Z1095050586_12_11.pdb,-11.602224,12.246196212223225
4s0v_receptor_only_dc_aligned_Z1095050586_6_14.pdb,-11.597244,8.496341955516582
4s0v_receptor_only_dc_aligned_Z1095050586_12_4.pdb,-11.504637,5.066697430371079
4s0v_receptor_only_dc_aligned_Z1095050586_6_12.pdb,-11.490612,10.79055629011371
4s0v_receptor_only_dc_aligned_Z1095050586_7_3.pdb,-11.486003,10.390415906390029
4s0v_receptor_only_dc_aligned_Z1095050586_12_26.pdb,-11.482703,9.856876530702772
4s0v_receptor_only_dc_aligned_Z1095050586_9_5.pdb,-11.4717,7.1801439825121305
4s0v_receptor_only_dc_aligned_Z1095050586_8_2.pdb,-11.453139,4.971912603848302
4s0v_receptor_only_dc_aligned_Z1095050586_9_16.pdb,-11.451187,6.767556031803799
4s0v_receptor_only_dc_aligned_Z1095050586_3_5.pdb,-11.394173,8.150549933177729
4s0v_receptor_only_dc_aligned_Z1095050586_4_4.pdb,-11.390002,7.289235806787816
4s0v_receptor_only_dc_aligned_Z1095050586_12_19.pdb,-11.376512,10.002053739660736
4s0v_receptor_only_dc_aligned_Z1095050586_4_11.pdb,-11.368859,9.118980691130703
4s0v_receptor_only_dc_aligned_Z1095050586_2_8.pdb,-11.358897,5.57982662192782
4s0v_receptor_only_dc_aligned_Z1095050586_6_17.pdb,-11.342806,6.74521648431074
4s0v_receptor_only_dc_aligned_Z1095050586_5_9.pdb,-11.320765,7.626593264816636
4s0v_receptor_only_dc_aligned_Z1095050586_9_7.pdb,-11.276173,10.270164378701322
4s0v_receptor_only_dc_aligned_Z1095050586_9_13.pdb,-11.245085,6.385010403596831
4s0v_receptor_only_dc_aligned_Z1095050586_5_5.pdb,-11.233714,7.922571065561802
4s0v_receptor_only_dc_aligned_Z1095050586_2_0.pdb,-11.220517,5.112190499296746
4s0v_receptor_only_dc_aligned_Z1095050586_4_3.pdb,-11.200479,7.711185024831019
4s0v_receptor_only_dc_aligned_Z1095050586_9_14.pdb,-11.190042,9.726847078317407
4s0v_receptor_only_dc_aligned_Z1095050586_3_2.pdb,-11.146069,6.193716269271043
4s0v_receptor_only_dc_aligned_Z1095050586_6_15.pdb,-11.118381,7.291824115657669
4s0v_receptor_only_dc_aligned_Z1095050586_2_6.pdb,-11.106218,8.272635466197453
4s0v_receptor_only_dc_aligned_Z1095050586_8_15.pdb,-11.007412,8.472720043091964
4s0v_receptor_only_dc_aligned_Z1095050586_9_21.pdb,-10.984922,6.2066624972454125
4s0v_receptor_only_dc_aligned_Z1095050586_6_11.pdb,-10.975943,6.611877431010002
4s0v_receptor_only_dc_aligned_Z1095050586_1_0.pdb,-10.972886,5.760909992830161
4s0v_receptor_only_dc_aligned_Z1095050586_5_12.pdb,-10.969318,7.663005289653869
4s0v_receptor_only_dc_aligned_Z1095050586_1_33.pdb,-10.961648,5.474103156402467
4s0v_receptor_only_dc_aligned_Z1095050586_10_5.pdb,-10.95871,10.547251918909229
4s0v_receptor_only_dc_aligned_Z1095050586_8_11.pdb,-10.886732,9.761953780902784
4s0v_receptor_only_dc_aligned_Z1095050586_1_4.pdb,-10.878516,5.281303973424548
4s0v_receptor_only_dc_aligned_Z1095050586_9_3.pdb,-10.839546,6.065335410024964
4s0v_receptor_only_dc_aligned_Z1095050586_11_2.pdb,-10.828607,6.751321690813461
4s0v_receptor_only_dc_aligned_Z1095050586_6_7.pdb,-10.753103,6.884944876695226
4s0v_receptor_only_dc_aligned_Z1095050586_6_3.pdb,-10.751928,4.046956538193424
4s0v_receptor_only_dc_aligned_Z1095050586_12_20.pdb,-10.745582,6.883159880972894
4s0v_receptor_only_dc_aligned_Z1095050586_10_11.pdb,-10.702282,7.320807546221313
4s0v_receptor_only_dc_aligned_Z1095050586_1_7.pdb,-10.687627,9.807839219714248
4s0v_receptor_only_dc_aligned_Z1095050586_2_27.pdb,-10.664308,8.707261254040107
4s0v_receptor_only_dc_aligned_Z1095050586_2_26.pdb,-10.644387,13.95661529836002
4s0v_receptor_only_dc_aligned_Z1095050586_7_12.pdb,-10.63238,11.203360918734111
4s0v_receptor_only_dc_aligned_Z1095050586_9_25.pdb,-10.597085,6.998334606664377
4s0v_receptor_only_dc_aligned_Z1095050586_5_8.pdb,-10.566026,7.049908397962753
4s0v_receptor_only_dc_aligned_Z1095050586_1_31.pdb,-10.53854,6.576717195549305
4s0v_receptor_only_dc_aligned_Z1095050586_3_6.pdb,-10.477292,10.179437318951658
4s0v_receptor_only_dc_aligned_Z1095050586_1_23.pdb,-10.462569,9.209919603557356
4s0v_receptor_only_dc_aligned_Z1095050586_10_9.pdb,-10.45056,12.464715126416268
4s0v_receptor_only_dc_aligned_Z1095050586_2_10.pdb,-10.413788,7.855504156077592
4s0v_receptor_only_dc_aligned_Z1095050586_5_4.pdb,-10.411132,8.343390000502314
4s0v_receptor_only_dc_aligned_Z1095050586_12_25.pdb,-10.406796,7.273015355764935
4s0v_receptor_only_dc_aligned_Z1095050586_6_16.pdb,-10.394674,7.668724705717119
4s0v_receptor_only_dc_aligned_Z1095050586_12_27.pdb,-10.382932,9.78793050362719
4s0v_receptor_only_dc_aligned_Z1095050586_8_7.pdb,-10.376797,8.135154535512909
4s0v_receptor_only_dc_aligned_Z1095050586_5_7.pdb,-10.372901,6.359932631393194
4s0v_receptor_only_dc_aligned_Z1095050586_5_10.pdb,-10.335974,8.770136172900376
4s0v_receptor_only_dc_aligned_Z1095050586_9_6.pdb,-10.312846,7.392008486205158
4s0v_receptor_only_dc_aligned_Z1095050586_5_6.pdb,-10.299473,9.082278468365194
4s0v_receptor_only_dc_aligned_Z1095050586_6_5.pdb,-10.285835,3.2827022373685537
4s0v_receptor_only_dc_aligned_Z1095050586_8_12.pdb,-10.25005,9.492105758771045
4s0v_receptor_only_dc_aligned_Z1095050586_1_26.pdb,-10.208035,9.159717632853615
4s0v_receptor_only_dc_aligned_Z1095050586_11_4.pdb,-10.198162,6.840245935615902
4s0v_receptor_only_dc_aligned_Z1095050586_5_1.pdb,-10.196394,3.405384404317089
4s0v_receptor_only_dc_aligned_Z1095050586_2_28.pdb,-10.126168,9.339735388403204
4s0v_receptor_only_dc_aligned_Z1095050586_10_7.pdb,-10.114398,6.8722760932094715
4s0v_receptor_only_dc_aligned_Z1095050586_8_4.pdb,-10.103078,6.64167788941363
4s0v_receptor_only_dc_aligned_Z1095050586_4_1.pdb,-10.088883,9.749239432431324
4s0v_receptor_only_dc_aligned_Z1095050586_6_6.pdb,-10.087297,7.193327257558739
4s0v_receptor_only_dc_aligned_Z1095050586_4_12.pdb,-10.038844,10.959397070863556
4s0v_receptor_only_dc_aligned_Z1095050586_3_1.pdb,-9.930863,9.983651287942477
4s0v_receptor_only_dc_aligned_Z1095050586_6_10.pdb,-9.924259,10.744840984521097
4s0v_receptor_only_dc_aligned_Z1095050586_1_13.pdb,-9.855783,10.452645517761793
4s0v_receptor_only_dc_aligned_Z1095050586_1_27.pdb,-9.851261,6.986965139413459
4s0v_receptor_only_dc_aligned_Z1095050586_6_19.pdb,-9.82643,7.548923320977494
4s0v_receptor_only_dc_aligned_Z1095050586_10_2.pdb,-9.788505,6.894865331288136
4s0v_receptor_only_dc_aligned_Z1095050586_9_15.pdb,-9.689751,9.38592709781989
4s0v_receptor_only_dc_aligned_Z1095050586_10_12.pdb,-9.685819,10.938330466102544
4s0v_receptor_only_dc_aligned_Z1095050586_12_9.pdb,-9.670555,9.03632889694687
4s0v_receptor_only_dc_aligned_Z1095050586_5_3.pdb,-9.657185,8.758441633067685
4s0v_receptor_only_dc_aligned_Z1095050586_12_18.pdb,-9.604895,7.007574711782251
4s0v_receptor_only_dc_aligned_Z1095050586_7_5.pdb,-9.582027,10.646913868206472
4s0v_receptor_only_dc_aligned_Z1095050586_1_17.pdb,-9.565891,9.002933304523584
4s0v_receptor_only_dc_aligned_Z1095050586_9_9.pdb,-9.558649,10.01271058877952
4s0v_receptor_only_dc_aligned_Z1095050586_1_5.pdb,-9.511258,11.779870220909691
4s0v_receptor_only_dc_aligned_Z1095050586_1_39.pdb,-9.507644,8.242491780010997
4s0v_receptor_only_dc_aligned_Z1095050586_10_8.pdb,-9.493201,9.235965774827557
4s0v_receptor_only_dc_aligned_Z1095050586_1_29.pdb,-9.479779,6.791929678094102
4s0v_receptor_only_dc_aligned_Z1095050586_9_12.pdb,-9.408211,8.963172631024937
4s0v_receptor_only_dc_aligned_Z1095050586_1_1.pdb,-9.407828,6.855980839951309
4s0v_receptor_only_dc_aligned_Z1095050586_6_9.pdb,-9.322174,8.461606717067125
4s0v_receptor_only_dc_aligned_Z1095050586_11_11.pdb,-9.321488,0.6251059000558573
4s0v_receptor_only_dc_aligned_Z1095050586_7_11.pdb,-9.263385,9.859850925020977
4s0v_receptor_only_dc_aligned_Z1095050586_2_1.pdb,-9.234639,7.105413538132258
4s0v_receptor_only_dc_aligned_Z1095050586_1_14.pdb,-9.232502,6.498655704678496
4s0v_receptor_only_dc_aligned_Z1095050586_7_10.pdb,-9.114341,11.371594464983199
4s0v_receptor_only_dc_aligned_Z1095050586_11_6.pdb,-9.095413,7.632141321863536
4s0v_receptor_only_dc_aligned_Z1095050586_1_30.pdb,-9.02692,6.8925805302151835
4s0v_receptor_only_dc_aligned_Z1095050586_8_3.pdb,-9.018589,9.689188440840944
