file,ddg,distance,real_motif_ratio
4s0v_receptor_only_dc_aligned_Z1662726236_6_1.pdb,-13.042453,6.529175540308225,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_10_33.pdb,-13.038298,3.593526083380742,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_2_18.pdb,-13.012038,3.267803816989659,0.375
4s0v_receptor_only_dc_aligned_Z1662726236_7_0.pdb,-12.979398,4.451731891318247,0.222222
4s0v_receptor_only_dc_aligned_Z1662726236_5_14.pdb,-12.972384,3.7204382881897584,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_12_11.pdb,-12.926943,6.6016630770096825,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_12_12.pdb,-12.905505,7.577687914684328,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_9_0.pdb,-12.904934,3.2489485222145333,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_12_3.pdb,-12.871476,5.223818797876221,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_7_4.pdb,-12.833664,6.528793239980507,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_9_7.pdb,-12.830512,3.9706137761705746,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_2_39.pdb,-12.814396,3.0436857860757986,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_3_26.pdb,-12.7616,4.447234108843174,0.428571
4s0v_receptor_only_dc_aligned_Z1662726236_3_1.pdb,-12.758328,2.922805024174989,0.222222
4s0v_receptor_only_dc_aligned_Z1662726236_2_0.pdb,-12.744417,3.372493759308442,0.555556
4s0v_receptor_only_dc_aligned_Z1662726236_8_28.pdb,-12.73903,8.18615426363489,0.571429
4s0v_receptor_only_dc_aligned_Z1662726236_3_17.pdb,-12.697027,5.132195496995138,0.25
4s0v_receptor_only_dc_aligned_Z1662726236_2_28.pdb,-12.690492,2.5559704839946615,0.1
4s0v_receptor_only_dc_aligned_Z1662726236_2_34.pdb,-12.599281,2.881489247248186,0.714286
4s0v_receptor_only_dc_aligned_Z1662726236_1_1.pdb,-12.580757,5.034933895941949,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_3_25.pdb,-12.565112,4.883402791891598,0.125
4s0v_receptor_only_dc_aligned_Z1662726236_5_15.pdb,-12.554058,4.27293866468733,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_12_7.pdb,-12.543579,2.316631186923886,0.4
4s0v_receptor_only_dc_aligned_Z1662726236_3_8.pdb,-12.524668,5.012384696703845,0.3
4s0v_receptor_only_dc_aligned_Z1662726236_5_55.pdb,-12.496656,7.567374111410209,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_3_3.pdb,-12.495834,5.299262507365743,0.555556
4s0v_receptor_only_dc_aligned_Z1662726236_2_36.pdb,-12.483154,7.519587987613429,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_1_4.pdb,-12.452788,4.803435320749389,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_2_21.pdb,-12.436378,4.933078167420656,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_8_16.pdb,-12.433865,7.779850504140935,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_1_18.pdb,-12.425258,4.187012727007711,0.428571
4s0v_receptor_only_dc_aligned_Z1662726236_6_6.pdb,-12.389757,5.407640925476908,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_5_20.pdb,-12.36077,8.421733176460872,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_8_0.pdb,-12.348514,5.013056629346123,0.222222
4s0v_receptor_only_dc_aligned_Z1662726236_2_35.pdb,-12.338997,4.150044199747951,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_12_4.pdb,-12.323884,2.083887587956402,0.4
4s0v_receptor_only_dc_aligned_Z1662726236_6_7.pdb,-12.320683,8.784405038757491,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_12_10.pdb,-12.30771,5.377645698826833,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_3_19.pdb,-12.299123,3.2450330618753864,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_3_24.pdb,-12.248151,2.4184091302865363,0.428571
4s0v_receptor_only_dc_aligned_Z1662726236_2_12.pdb,-12.240353,3.346093649865137,0.555556
4s0v_receptor_only_dc_aligned_Z1662726236_5_24.pdb,-12.235063,4.755961235476626,0.142857
4s0v_receptor_only_dc_aligned_Z1662726236_12_0.pdb,-12.218676,7.845410732872689,0.571429
4s0v_receptor_only_dc_aligned_Z1662726236_2_2.pdb,-12.18137,3.220946173367399,0.375
4s0v_receptor_only_dc_aligned_Z1662726236_5_10.pdb,-12.169242,7.594387519980339,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_12_2.pdb,-12.167789,4.904223462387405,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_2_4.pdb,-12.166773,3.192830123182526,0.375
4s0v_receptor_only_dc_aligned_Z1662726236_8_22.pdb,-12.124315,6.909096194441673,0.25
4s0v_receptor_only_dc_aligned_Z1662726236_12_5.pdb,-12.060186,2.669900640136384,0.3
4s0v_receptor_only_dc_aligned_Z1662726236_8_20.pdb,-12.036228,5.277675979110921,0.25
4s0v_receptor_only_dc_aligned_Z1662726236_11_14.pdb,-12.024177,5.554429118476526,0.25
4s0v_receptor_only_dc_aligned_Z1662726236_11_7.pdb,-12.000035,5.414104508413893,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_5_21.pdb,-11.935753,7.9957647260595595,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_12_26.pdb,-11.887918,7.540337513383861,0.222222
4s0v_receptor_only_dc_aligned_Z1662726236_8_12.pdb,-11.872424,5.21963922741408,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_10_25.pdb,-11.849032,0.7584004400767763,0.4
4s0v_receptor_only_dc_aligned_Z1662726236_11_4.pdb,-11.821175,3.8916000873187584,0.375
4s0v_receptor_only_dc_aligned_Z1662726236_3_21.pdb,-11.797758,5.797056606305722,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_2_14.pdb,-11.797743,6.114005291472378,0.571429
4s0v_receptor_only_dc_aligned_Z1662726236_2_38.pdb,-11.794776,7.760310885957649,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_11_9.pdb,-11.788893,7.7304213381771065,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_10_18.pdb,-11.74324,7.506246821376551,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_5_27.pdb,-11.741593,4.170804578932002,0.428571
4s0v_receptor_only_dc_aligned_Z1662726236_2_30.pdb,-11.733173,2.8386322640706485,0.222222
4s0v_receptor_only_dc_aligned_Z1662726236_3_18.pdb,-11.675032,6.407928030868396,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_1_12.pdb,-11.674355,5.794006639799567,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_5_31.pdb,-11.664666,8.183876144590652,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_2_11.pdb,-11.660866,2.342976102957758,0.555556
4s0v_receptor_only_dc_aligned_Z1662726236_9_5.pdb,-11.639275,5.792713160099532,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_8_34.pdb,-11.634547,6.569760195665184,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_2_23.pdb,-11.622712,6.399676081835873,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_8_9.pdb,-11.596929,9.369215382891113,0.375
4s0v_receptor_only_dc_aligned_Z1662726236_8_15.pdb,-11.583872,8.233967539425421,0.428571
4s0v_receptor_only_dc_aligned_Z1662726236_10_32.pdb,-11.574102,7.924456274504883,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_5_26.pdb,-11.537076,6.304042445102502,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_12_22.pdb,-11.531567,7.050815011112849,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_8_24.pdb,-11.489711,3.9701595205371922,0.25
4s0v_receptor_only_dc_aligned_Z1662726236_5_28.pdb,-11.431331,4.489796665042371,0.571429
4s0v_receptor_only_dc_aligned_Z1662726236_9_9.pdb,-11.415477,6.6294570051695,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_8_25.pdb,-11.399266,5.167833019604262,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_8_27.pdb,-11.391613,7.242630596338408,0.142857
4s0v_receptor_only_dc_aligned_Z1662726236_8_23.pdb,-11.379377,7.385458265915384,0.142857
4s0v_receptor_only_dc_aligned_Z1662726236_2_26.pdb,-11.346963,7.1592091699744556,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_8_8.pdb,-11.281811,6.941293561200833,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_10_28.pdb,-11.222278,8.557517646585735,0.428571
4s0v_receptor_only_dc_aligned_Z1662726236_12_13.pdb,-11.221545,5.406866088083161,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_9_11.pdb,-11.191869,6.175684851842203,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_1_13.pdb,-11.173185,7.257318931024665,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_12_20.pdb,-11.16136,6.553837620130521,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_6_10.pdb,-11.114213,7.330663352797042,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_10_2.pdb,-11.098856,4.030014185216346,0.25
4s0v_receptor_only_dc_aligned_Z1662726236_8_13.pdb,-11.067783,5.821410184065534,0.142857
4s0v_receptor_only_dc_aligned_Z1662726236_7_1.pdb,-11.043732,4.970200645173914,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_8_35.pdb,-11.041143,3.6995385388611695,0.125
4s0v_receptor_only_dc_aligned_Z1662726236_2_16.pdb,-11.000238,8.048824725077397,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_8_33.pdb,-10.988071,6.0967800233495515,0.428571
4s0v_receptor_only_dc_aligned_Z1662726236_8_11.pdb,-10.967573,5.168511366503388,0.111111
4s0v_receptor_only_dc_aligned_Z1662726236_2_8.pdb,-10.870244,2.8422149869436204,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_8_32.pdb,-10.793666,3.0491855634490372,0.142857
4s0v_receptor_only_dc_aligned_Z1662726236_2_40.pdb,-10.779096,3.8788989825218447,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_10_21.pdb,-10.742687,5.460562308253458,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_12_21.pdb,-10.693488,4.964573426846824,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_6_2.pdb,-10.693301,4.447987824105524,0.375
4s0v_receptor_only_dc_aligned_Z1662726236_3_2.pdb,-10.678586,7.931130682132202,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_12_8.pdb,-10.650096,5.505342538032728,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_3_10.pdb,-10.605194,6.990236329793636,0.625
4s0v_receptor_only_dc_aligned_Z1662726236_2_1.pdb,-10.595162,4.475878124394036,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_3_15.pdb,-10.587525,8.242348903354955,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_4_0.pdb,-10.584425,5.625012395757197,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_10_5.pdb,-10.574276,6.5908120837932715,0.444444
4s0v_receptor_only_dc_aligned_Z1662726236_10_35.pdb,-10.540886,9.129400347836247,0.428571
4s0v_receptor_only_dc_aligned_Z1662726236_10_16.pdb,-10.53657,5.9329130694473635,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_10_9.pdb,-10.478691,6.566131738270658,0.375
4s0v_receptor_only_dc_aligned_Z1662726236_5_12.pdb,-10.45421,3.855894055934139,0.125
4s0v_receptor_only_dc_aligned_Z1662726236_12_16.pdb,-10.452647,5.39124865560929,0.125
4s0v_receptor_only_dc_aligned_Z1662726236_1_15.pdb,-10.397156,6.021742079223014,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_11_1.pdb,-10.368504,8.378904188630463,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_12_23.pdb,-10.353726,6.790762721072647,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_8_10.pdb,-10.340906,4.88771244929816,0.375
4s0v_receptor_only_dc_aligned_Z1662726236_5_46.pdb,-10.330446,9.847821511243035,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_5_40.pdb,-10.322202,7.121227996504583,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_2_25.pdb,-10.312011,3.687270704383505,0.666667
4s0v_receptor_only_dc_aligned_Z1662726236_5_9.pdb,-10.303511,8.002749070645429,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_8_31.pdb,-10.285408,6.446369129127022,0.285714
4s0v_receptor_only_dc_aligned_Z1662726236_11_6.pdb,-10.254898,3.6923859014638136,0.272727
4s0v_receptor_only_dc_aligned_Z1662726236_5_22.pdb,-10.21346,4.7464802925768135,0.75
4s0v_receptor_only_dc_aligned_Z1662726236_3_23.pdb,-10.176026,6.501598252335736,0.555556
4s0v_receptor_only_dc_aligned_Z1662726236_3_20.pdb,-10.165394,5.017345704521976,0.142857
4s0v_receptor_only_dc_aligned_Z1662726236_1_7.pdb,-10.165139,3.166011852910249,0.125
4s0v_receptor_only_dc_aligned_Z1662726236_2_15.pdb,-10.163676,6.173002072102348,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_8_18.pdb,-10.148932,1.4382495070270915,0.454545
4s0v_receptor_only_dc_aligned_Z1662726236_8_3.pdb,-10.131207,6.811427397482588,0.25
4s0v_receptor_only_dc_aligned_Z1662726236_3_13.pdb,-10.109148,4.637722523877156,0.25
4s0v_receptor_only_dc_aligned_Z1662726236_8_5.pdb,-10.089374,6.181430985853674,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_6_0.pdb,-10.051912,3.7842113777813893,0.142857
4s0v_receptor_only_dc_aligned_Z1662726236_1_10.pdb,-10.033498,6.157886691346326,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_3_4.pdb,-10.031003,9.714584822312078,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_10_15.pdb,-10.028229,4.507614525563679,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_10_8.pdb,-9.983874,6.597953663315059,0.444444
4s0v_receptor_only_dc_aligned_Z1662726236_5_52.pdb,-9.95545,1.2180999108174833,0.3
4s0v_receptor_only_dc_aligned_Z1662726236_2_37.pdb,-9.95477,7.745142195691949,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_2_6.pdb,-9.922505,7.6845884994389495,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_5_11.pdb,-9.890751,7.697389642186059,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_7_2.pdb,-9.863246,5.85073897707415,0.166667
4s0v_receptor_only_dc_aligned_Z1662726236_12_18.pdb,-9.815198,6.5562604443265355,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_1_17.pdb,-9.80381,5.03608430664128,0.428571
4s0v_receptor_only_dc_aligned_Z1662726236_3_6.pdb,-9.80326,4.704183537758747,0.666667
4s0v_receptor_only_dc_aligned_Z1662726236_3_22.pdb,-9.792833,7.224874997781207,0.5
4s0v_receptor_only_dc_aligned_Z1662726236_8_7.pdb,-9.784734,6.685950337995739,0.333333
4s0v_receptor_only_dc_aligned_Z1662726236_1_6.pdb,-9.77901,6.10755194991694,0.5
