file,ddg,distance
4s0v_receptor_only_dc_aligned_Z31300141_9_5.pdb,-18.71229,1.9180544348880113
4s0v_receptor_only_dc_aligned_Z31300141_11_3.pdb,-18.18988,7.174376863929227
4s0v_receptor_only_dc_aligned_Z31300141_9_10.pdb,-17.863208,7.191074139244706
4s0v_receptor_only_dc_aligned_Z31300141_9_6.pdb,-17.770937,7.218372126680664
4s0v_receptor_only_dc_aligned_Z31300141_5_0.pdb,-17.722907,3.1713412353175436
4s0v_receptor_only_dc_aligned_Z31300141_12_2.pdb,-17.683762,6.837826720480225
4s0v_receptor_only_dc_aligned_Z31300141_7_0.pdb,-17.453498,7.217474574665202
4s0v_receptor_only_dc_aligned_Z31300141_9_0.pdb,-17.389449,7.1693096823475555
4s0v_receptor_only_dc_aligned_Z31300141_5_1.pdb,-17.305007,3.2239534002000996
4s0v_receptor_only_dc_aligned_Z31300141_12_0.pdb,-17.14702,6.881163566786555
4s0v_receptor_only_dc_aligned_Z31300141_6_0.pdb,-17.021295,3.270037460888978
4s0v_receptor_only_dc_aligned_Z31300141_11_6.pdb,-16.885078,7.018003287746621
4s0v_receptor_only_dc_aligned_Z31300141_9_4.pdb,-16.675569,7.099066503206367
4s0v_receptor_only_dc_aligned_Z31300141_11_7.pdb,-16.645775,4.6605796990023
4s0v_receptor_only_dc_aligned_Z31300141_11_2.pdb,-16.344289,6.786078952965411
4s0v_receptor_only_dc_aligned_Z31300141_12_1.pdb,-16.337076,6.8244502670208975
4s0v_receptor_only_dc_aligned_Z31300141_10_1.pdb,-16.079309,6.974633371871484
4s0v_receptor_only_dc_aligned_Z31300141_10_3.pdb,-15.615027,6.963765573558384
4s0v_receptor_only_dc_aligned_Z31300141_11_4.pdb,-15.567931,9.01229855355489
4s0v_receptor_only_dc_aligned_Z31300141_10_4.pdb,-15.354498,7.631833493506503
4s0v_receptor_only_dc_aligned_Z31300141_1_0.pdb,-15.018805,6.987673100652161
4s0v_receptor_only_dc_aligned_Z31300141_2_0.pdb,-14.824093,8.092292076394127
4s0v_receptor_only_dc_aligned_Z31300141_1_1.pdb,-14.354806,6.691032912603678
4s0v_receptor_only_dc_aligned_Z31300141_3_2.pdb,-13.916593,7.460026995938522
4s0v_receptor_only_dc_aligned_Z31300141_9_7.pdb,-13.905098,9.252994677972724
4s0v_receptor_only_dc_aligned_Z31300141_11_0.pdb,-13.851519,6.897794044744357
4s0v_receptor_only_dc_aligned_Z31300141_10_0.pdb,-13.7312,8.535685159134301
4s0v_receptor_only_dc_aligned_Z31300141_3_3.pdb,-13.660009,4.139574143626011
4s0v_receptor_only_dc_aligned_Z31300141_9_2.pdb,-13.575456,8.705191964877145
4s0v_receptor_only_dc_aligned_Z31300141_7_2.pdb,-13.331774,7.906028184385692
4s0v_receptor_only_dc_aligned_Z31300141_11_1.pdb,-12.837434,8.980446000148195
4s0v_receptor_only_dc_aligned_Z31300141_10_2.pdb,-12.815249,2.2837684111109025
4s0v_receptor_only_dc_aligned_Z31300141_3_1.pdb,-12.638285,9.483618861875026
4s0v_receptor_only_dc_aligned_Z31300141_9_1.pdb,-12.039074,7.25352980186609
4s0v_receptor_only_dc_aligned_Z31300141_4_0.pdb,-12.007033,6.780415783721976
4s0v_receptor_only_dc_aligned_Z31300141_9_3.pdb,-11.944095,8.511970355596327
4s0v_receptor_only_dc_aligned_Z31300141_1_3.pdb,-11.818949,10.256378327562844
4s0v_receptor_only_dc_aligned_Z31300141_9_9.pdb,-11.490119,7.875631011856509
4s0v_receptor_only_dc_aligned_Z31300141_9_8.pdb,-11.30429,10.49396828121139
4s0v_receptor_only_dc_aligned_Z31300141_3_0.pdb,-10.949848,9.530052199553971
4s0v_receptor_only_dc_aligned_Z31300141_7_1.pdb,-10.61518,8.847305146731763
4s0v_receptor_only_dc_aligned_Z31300141_1_2.pdb,-9.708835,12.672728554587659
4s0v_receptor_only_dc_aligned_Z31300141_11_5.pdb,-9.689256,7.641206533608563
4s0v_receptor_only_dc_aligned_Z31300141_10_5.pdb,-9.484302,9.704920596469803
4s0v_receptor_only_dc_aligned_Z31300141_9_11.pdb,-9.458286,7.141477997774363
4s0v_receptor_only_dc_aligned_Z31300141_11_8.pdb,-9.309735,5.006957820888915
