file,ddg,distance,real_motif_ratio
4s0v_receptor_only_dc_aligned_Z169873966_8_3.pdb,-13.811059,5.316998448513014,0.142857
4s0v_receptor_only_dc_aligned_Z169873966_5_4.pdb,-13.497399,6.377616502738878,0.125
4s0v_receptor_only_dc_aligned_Z169873966_3_7.pdb,-13.24197,7.546900793615073,0.142857
4s0v_receptor_only_dc_aligned_Z169873966_12_0.pdb,-13.184035,3.264575481460666,0.125
4s0v_receptor_only_dc_aligned_Z169873966_6_2.pdb,-13.101479,5.625321963236516,0.125
4s0v_receptor_only_dc_aligned_Z169873966_8_1.pdb,-13.099586,5.858982042525371,0.25
4s0v_receptor_only_dc_aligned_Z169873966_1_6.pdb,-12.984152,4.601581060692279,0.111111
4s0v_receptor_only_dc_aligned_Z169873966_1_1.pdb,-12.888324,5.084229346689671,0.222222
4s0v_receptor_only_dc_aligned_Z169873966_4_2.pdb,-12.646258,3.2445480860853393,0.222222
4s0v_receptor_only_dc_aligned_Z169873966_10_0.pdb,-12.387259,6.236189100358847,0.166667
4s0v_receptor_only_dc_aligned_Z169873966_3_3.pdb,-12.383135,4.9516476200903785,0.125
4s0v_receptor_only_dc_aligned_Z169873966_7_6.pdb,-12.270678,7.109194348263531,0.166667
4s0v_receptor_only_dc_aligned_Z169873966_1_5.pdb,-12.259331,10.55441657328676,0.125
4s0v_receptor_only_dc_aligned_Z169873966_3_6.pdb,-12.186959,5.810653769979178,0.125
4s0v_receptor_only_dc_aligned_Z169873966_1_3.pdb,-12.137447,5.983063543003805,0.125
4s0v_receptor_only_dc_aligned_Z169873966_7_2.pdb,-12.05876,11.805804399659515,0.142857
4s0v_receptor_only_dc_aligned_Z169873966_5_2.pdb,-12.020466,7.439903727584819,0.142857
4s0v_receptor_only_dc_aligned_Z169873966_7_4.pdb,-11.948661,6.510075379760465,0.142857
4s0v_receptor_only_dc_aligned_Z169873966_8_0.pdb,-11.6486,8.052883578544666,0.25
4s0v_receptor_only_dc_aligned_Z169873966_2_2.pdb,-11.35521,9.683481543008241,0.142857
4s0v_receptor_only_dc_aligned_Z169873966_3_0.pdb,-11.214979,4.078221054349217,0.142857
4s0v_receptor_only_dc_aligned_Z169873966_4_0.pdb,-11.169592,9.409716218199428,0.166667
4s0v_receptor_only_dc_aligned_Z169873966_6_3.pdb,-10.880154,9.307163329086091,0.222222
4s0v_receptor_only_dc_aligned_Z169873966_2_1.pdb,-10.756591,9.368145408156312,0.142857
4s0v_receptor_only_dc_aligned_Z169873966_4_4.pdb,-10.559274,9.38074039755573,0.142857
4s0v_receptor_only_dc_aligned_Z169873966_1_2.pdb,-10.506447,10.65903654578323,0.111111
4s0v_receptor_only_dc_aligned_Z169873966_1_0.pdb,-10.46173,4.528984574461615,0.142857
4s0v_receptor_only_dc_aligned_Z169873966_4_3.pdb,-10.329166,3.226076695180279,0.125
4s0v_receptor_only_dc_aligned_Z169873966_3_9.pdb,-10.240634,8.170313586640754,0.111111
4s0v_receptor_only_dc_aligned_Z169873966_11_0.pdb,-9.269912,11.35682278826055,0.166667
