file,ddg,distance,real_motif_ratio
4s0v_receptor_only_dc_aligned_ZINC000009232876_8_2.pdb,-14.268149,7.257437041850591,0.166667
4s0v_receptor_only_dc_aligned_ZINC000009232876_12_4.pdb,-14.244455,5.900541288342113,0.125
4s0v_receptor_only_dc_aligned_ZINC000009232876_2_0.pdb,-14.21639,2.8714668386542774,0.111111
4s0v_receptor_only_dc_aligned_ZINC000009232876_10_1.pdb,-14.148918,6.514665701507657,0.375
4s0v_receptor_only_dc_aligned_ZINC000009232876_11_1.pdb,-14.146943,6.017080880147437,0.142857
4s0v_receptor_only_dc_aligned_ZINC000009232876_6_6.pdb,-14.015161,0.7115663450967582,0.416667
4s0v_receptor_only_dc_aligned_ZINC000009232876_11_0.pdb,-13.892451,1.5587830998688466,0.333333
4s0v_receptor_only_dc_aligned_ZINC000009232876_13_5.pdb,-13.70968,6.520461757114612,0.125
4s0v_receptor_only_dc_aligned_ZINC000009232876_7_7.pdb,-13.558066,1.1008721877241905,0.125
4s0v_receptor_only_dc_aligned_ZINC000009232876_5_1.pdb,-13.489212,2.057277444111788,0.3
4s0v_receptor_only_dc_aligned_ZINC000009232876_7_3.pdb,-13.182481,7.586241213981018,0.166667
4s0v_receptor_only_dc_aligned_ZINC000009232876_14_2.pdb,-13.129856,8.123094283071946,0.142857
4s0v_receptor_only_dc_aligned_ZINC000009232876_6_12.pdb,-13.040505,7.145012186994922,0.142857
4s0v_receptor_only_dc_aligned_ZINC000009232876_1_3.pdb,-12.998252,6.248403537246771,0.142857
4s0v_receptor_only_dc_aligned_ZINC000009232876_5_0.pdb,-12.934734,3.721540113042988,0.25
4s0v_receptor_only_dc_aligned_ZINC000009232876_8_3.pdb,-12.868897,5.512433117529037,0.142857
4s0v_receptor_only_dc_aligned_ZINC000009232876_6_10.pdb,-12.790508,7.6089018288327654,0.166667
4s0v_receptor_only_dc_aligned_ZINC000009232876_9_9.pdb,-12.699201,8.532432073807469,0.142857
4s0v_receptor_only_dc_aligned_ZINC000009232876_9_12.pdb,-12.46564,7.573577032787801,0.166667
4s0v_receptor_only_dc_aligned_ZINC000009232876_6_3.pdb,-12.398863,6.030183381086819,0.1
4s0v_receptor_only_dc_aligned_ZINC000009232876_9_11.pdb,-12.23575,7.640406435662934,0.166667
4s0v_receptor_only_dc_aligned_ZINC000009232876_1_1.pdb,-12.169746,7.797697736533266,0.166667
4s0v_receptor_only_dc_aligned_ZINC000009232876_11_2.pdb,-12.10235,7.033237207160613,0.444444
4s0v_receptor_only_dc_aligned_ZINC000009232876_9_5.pdb,-11.959989,3.0840568343280257,0.25
4s0v_receptor_only_dc_aligned_ZINC000009232876_7_4.pdb,-11.907636,7.08744180153135,0.142857
4s0v_receptor_only_dc_aligned_ZINC000009232876_7_5.pdb,-11.889848,9.52874361732893,0.166667
4s0v_receptor_only_dc_aligned_ZINC000009232876_7_1.pdb,-11.888811,9.816942265557925,0.166667
4s0v_receptor_only_dc_aligned_ZINC000009232876_4_3.pdb,-11.703404,8.347378114730535,0.166667
4s0v_receptor_only_dc_aligned_ZINC000009232876_12_9.pdb,-11.613652,3.3321027734220054,0.222222
4s0v_receptor_only_dc_aligned_ZINC000009232876_5_2.pdb,-11.490213,6.538533202431567,0.25
4s0v_receptor_only_dc_aligned_ZINC000009232876_9_3.pdb,-11.288695,4.6187382759953115,0.125
4s0v_receptor_only_dc_aligned_ZINC000009232876_12_12.pdb,-11.242615,2.048659569987734,0.416667
4s0v_receptor_only_dc_aligned_ZINC000009232876_9_2.pdb,-11.234451,2.424546760734459,0.125
4s0v_receptor_only_dc_aligned_ZINC000009232876_12_10.pdb,-11.157896,2.0985201343889615,0.333333
4s0v_receptor_only_dc_aligned_ZINC000009232876_8_0.pdb,-11.07659,2.1020783725993746,0.5
4s0v_receptor_only_dc_aligned_ZINC000009232876_12_5.pdb,-11.014988,1.8137653277232517,0.5
4s0v_receptor_only_dc_aligned_ZINC000009232876_4_0.pdb,-10.940258,5.452835695659322,0.375
4s0v_receptor_only_dc_aligned_ZINC000009232876_9_8.pdb,-10.84776,7.039365384048146,0.142857
4s0v_receptor_only_dc_aligned_ZINC000009232876_6_8.pdb,-10.255264,2.4995683095637182,0.142857
4s0v_receptor_only_dc_aligned_ZINC000009232876_3_0.pdb,-10.196427,0.5767832865615483,0.153846
4s0v_receptor_only_dc_aligned_ZINC000009232876_6_9.pdb,-10.158726,2.9510077440718336,0.4
4s0v_receptor_only_dc_aligned_ZINC000009232876_12_8.pdb,-10.013239,5.0123754506620495,0.2
4s0v_receptor_only_dc_aligned_ZINC000009232876_6_2.pdb,-9.971753,9.526251851377973,0.222222
4s0v_receptor_only_dc_aligned_ZINC000009232876_9_4.pdb,-9.927315,8.256531738754918,0.166667
4s0v_receptor_only_dc_aligned_ZINC000009232876_12_1.pdb,-9.406762,3.253829661665521,0.090909
