file,ddg,distance,real_motif_ratio
4s0v_receptor_only_dc_aligned_PV-001876053561_10_18.pdb,-12.339029,2.8650803962911864,0.111111
4s0v_receptor_only_dc_aligned_PV-001876053561_4_25.pdb,-12.314448,4.54693901871805,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_1_6.pdb,-12.255326,3.1261405356088843,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_7_42.pdb,-12.234223,5.431149648830479,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_7_5.pdb,-12.223836,2.193155374257271,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_11_15.pdb,-12.212788,4.172687552498519,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_6_30.pdb,-12.181361,1.4482898028730116,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_10_4.pdb,-12.13155,5.039633718875977,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_11_17.pdb,-12.118098,4.020337636790149,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_10_8.pdb,-12.104162,4.335431432819977,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_10_5.pdb,-12.078707,3.8373498085662807,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_3_15.pdb,-12.047326,4.5628244545599905,0.25
4s0v_receptor_only_dc_aligned_PV-001876053561_7_6.pdb,-12.030727,3.4025476914684223,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_6_31.pdb,-12.012258,7.069203394284096,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_11_4.pdb,-12.003875,3.3246596981622956,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_7_0.pdb,-11.975344,2.5920703247525285,0.111111
4s0v_receptor_only_dc_aligned_PV-001876053561_7_9.pdb,-11.93045,2.4687992118690607,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_12_15.pdb,-11.922546,1.3501869101613548,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_8_9.pdb,-11.913205,5.6234442098986035,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_11_1.pdb,-11.911874,1.62769030913798,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_10_12.pdb,-11.896095,1.5714851140458894,0.1
4s0v_receptor_only_dc_aligned_PV-001876053561_3_17.pdb,-11.88497,2.305087663502419,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_12_25.pdb,-11.881422,3.031478515882263,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_8_2.pdb,-11.779473,2.568696832064879,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_10_26.pdb,-11.774017,6.2078395917396625,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_1_2.pdb,-11.736662,5.413799135214949,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_32.pdb,-11.73653,4.870517714698742,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_10_1.pdb,-11.729286,3.5875726874551166,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_9_20.pdb,-11.717019,7.344228610055021,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_37.pdb,-11.714607,6.276383078233477,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_10_0.pdb,-11.709979,4.102323600519725,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_3_32.pdb,-11.686925,6.303081582618105,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_4_36.pdb,-11.68316,7.890539977629737,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_9_3.pdb,-11.678819,5.602747730649702,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_3_25.pdb,-11.6769,1.337598778534921,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_7_4.pdb,-11.644552,7.537318149566887,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_1_27.pdb,-11.638593,4.540962472643165,0.25
4s0v_receptor_only_dc_aligned_PV-001876053561_2_17.pdb,-11.617692,7.233000154748343,0.25
4s0v_receptor_only_dc_aligned_PV-001876053561_7_17.pdb,-11.606932,4.114436840474376,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_7_32.pdb,-11.600011,5.098329460763855,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_1_22.pdb,-11.583146,6.81870212716188,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_21.pdb,-11.5789,3.5684498111049137,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_12_0.pdb,-11.565143,3.779177145122534,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_4_4.pdb,-11.543173,3.339444804663538,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_9_0.pdb,-11.518255,4.3536136671461305,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_12_6.pdb,-11.448341,1.9614724267506152,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_12_16.pdb,-11.444165,4.419001446273998,0.428571
4s0v_receptor_only_dc_aligned_PV-001876053561_9_10.pdb,-11.443767,9.269211910206593,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_6_20.pdb,-11.438374,3.772455085142613,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_7_15.pdb,-11.418294,2.58357292475079,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_5_9.pdb,-11.403544,6.212055166966047,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_4_33.pdb,-11.391452,3.8396591115314544,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_7_1.pdb,-11.370168,3.5465377176199944,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_1_9.pdb,-11.359082,1.5009661969773371,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_9_25.pdb,-11.352257,5.948132560669893,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_4_27.pdb,-11.336024,3.807892261133542,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_5_7.pdb,-11.318046,4.973661931686769,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_2_0.pdb,-11.306815,5.216211120593699,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_6_6.pdb,-11.273774,7.07641128600833,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_8_1.pdb,-11.269694,1.0264862594615685,0.428571
4s0v_receptor_only_dc_aligned_PV-001876053561_11_5.pdb,-11.259361,5.407553262417215,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_5_1.pdb,-11.256014,3.9207179777894003,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_9_18.pdb,-11.23438,8.724568726787945,0.666667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_4.pdb,-11.189542,2.9133178761147054,0.375
4s0v_receptor_only_dc_aligned_PV-001876053561_2_15.pdb,-11.188853,3.625596217490138,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_9_11.pdb,-11.176527,4.728060366677242,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_1_11.pdb,-11.174266,5.434330876926278,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_2_6.pdb,-11.172863,2.9236956879711213,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_1_20.pdb,-11.150938,5.717092196178162,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_6_26.pdb,-11.132459,7.552767520288275,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_41.pdb,-11.127716,4.374586867446314,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_40.pdb,-11.122777,4.77520826620838,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_2_10.pdb,-11.102354,7.224354974824661,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_14.pdb,-11.096792,6.913111584436941,0.25
4s0v_receptor_only_dc_aligned_PV-001876053561_9_15.pdb,-11.093929,5.177252785169838,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_9_21.pdb,-11.093921,0.9486119534146452,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_10_30.pdb,-11.092019,3.9010458932144796,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_8_17.pdb,-11.08536,5.098337738727994,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_8_12.pdb,-11.07781,6.756449061934221,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_6_27.pdb,-11.058425,7.46090367782179,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_11_10.pdb,-11.024955,6.219430583038013,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_10_25.pdb,-11.021891,4.135267252882202,0.25
4s0v_receptor_only_dc_aligned_PV-001876053561_1_8.pdb,-11.020091,3.853696633552039,0.375
4s0v_receptor_only_dc_aligned_PV-001876053561_7_11.pdb,-11.003407,2.7537077876922065,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_3_12.pdb,-10.966572,5.139370806227335,0.428571
4s0v_receptor_only_dc_aligned_PV-001876053561_4_16.pdb,-10.958165,3.635355892842177,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_10_9.pdb,-10.954179,6.951255165295209,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_12_26.pdb,-10.952382,3.5711104612126237,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_9_17.pdb,-10.938321,2.2476193489297316,0.111111
4s0v_receptor_only_dc_aligned_PV-001876053561_3_9.pdb,-10.934289,2.0027814284942096,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_4_32.pdb,-10.929016,4.2490755320904565,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_3_21.pdb,-10.928207,5.740380528483947,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_12_8.pdb,-10.919114,3.1880482875117107,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_9_2.pdb,-10.917302,5.78243030142221,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_5_14.pdb,-10.914446,5.647063884787065,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_10_20.pdb,-10.912445,1.1281930119602552,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_5_8.pdb,-10.909029,2.6769187458697354,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_1_12.pdb,-10.898293,3.8208885646918627,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_4_30.pdb,-10.893642,7.170866740960188,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_9_16.pdb,-10.889784,7.5225481697837004,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_10_15.pdb,-10.883586,4.161220707544722,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_11_2.pdb,-10.877305,4.1041610607032855,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_12_3.pdb,-10.876206,4.072690481279239,0.428571
4s0v_receptor_only_dc_aligned_PV-001876053561_12_19.pdb,-10.873739,3.986317069660276,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_3_1.pdb,-10.852065,2.6819530289997773,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_6_40.pdb,-10.84435,6.800330074496084,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_7_21.pdb,-10.841023,6.798757912060973,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_10_21.pdb,-10.836438,3.651751041505739,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_7_8.pdb,-10.799153,2.7298676954874046,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_1_1.pdb,-10.797884,4.869110802811031,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_6_18.pdb,-10.787067,6.195608801640819,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_4_3.pdb,-10.779184,2.6904272482669316,0.222222
4s0v_receptor_only_dc_aligned_PV-001876053561_4_20.pdb,-10.778066,3.3968462289085966,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_6_38.pdb,-10.773978,5.739270408270145,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_3_13.pdb,-10.771742,4.690060752019868,0.571429
4s0v_receptor_only_dc_aligned_PV-001876053561_9_14.pdb,-10.77136,6.137434090429656,0.428571
4s0v_receptor_only_dc_aligned_PV-001876053561_1_14.pdb,-10.760352,2.8307459315668413,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_2_11.pdb,-10.734147,5.859617978237279,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_10_3.pdb,-10.68328,4.23906496664051,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_3_6.pdb,-10.657585,4.238039891070652,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_12_2.pdb,-10.654938,3.3181940553947222,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_11_20.pdb,-10.632347,10.46191782115603,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_8_11.pdb,-10.609859,7.022043014152059,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_7_47.pdb,-10.606032,3.9168977032926175,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_34.pdb,-10.597463,1.4531325328462465,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_2_5.pdb,-10.593786,4.629312079692976,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_10_28.pdb,-10.58294,6.255963989095166,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_4_29.pdb,-10.580215,2.471396047772685,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_9_1.pdb,-10.575321,3.742570684312054,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_8_16.pdb,-10.536318,7.020855948901921,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_5_15.pdb,-10.522758,5.329891787593589,0.428571
4s0v_receptor_only_dc_aligned_PV-001876053561_11_19.pdb,-10.517693,4.691612486152016,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_2_12.pdb,-10.496446,6.232029457250573,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_3_3.pdb,-10.486191,3.850171306595353,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_4_11.pdb,-10.47368,3.941267077118112,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_6_25.pdb,-10.473326,1.5530936805476123,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_3_0.pdb,-10.461518,5.42175441629077,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_12_1.pdb,-10.460929,4.718156664883497,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_1_5.pdb,-10.446048,3.895040424529177,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_10_32.pdb,-10.437253,4.196449368889332,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_6_39.pdb,-10.436387,6.381111315143038,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_39.pdb,-10.435259,6.107497080371987,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_4_19.pdb,-10.418243,6.800617450837681,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_4_0.pdb,-10.417983,3.567754266276087,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_7_31.pdb,-10.412237,5.714840794283246,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_4_14.pdb,-10.412029,2.489706812331375,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_3_24.pdb,-10.399705,7.058347200572007,0.375
4s0v_receptor_only_dc_aligned_PV-001876053561_1_3.pdb,-10.386897,6.700791065386294,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_12_12.pdb,-10.372074,5.533963837401377,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_0.pdb,-10.347637,2.1049943204143724,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_5_2.pdb,-10.337277,3.5745304490415797,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_29.pdb,-10.316544,6.18260154013554,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_23.pdb,-10.305114,5.068820244099825,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_4_2.pdb,-10.302364,5.628853139114886,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_9_5.pdb,-10.298403,6.6073869354942625,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_4_6.pdb,-10.298285,5.645218141902536,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_5_12.pdb,-10.296895,3.7076452397168906,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_3_29.pdb,-10.270931,5.830316143133621,0.25
4s0v_receptor_only_dc_aligned_PV-001876053561_4_9.pdb,-10.255554,2.0888310002887605,0.428571
4s0v_receptor_only_dc_aligned_PV-001876053561_12_20.pdb,-10.254634,4.6803548892267335,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_9_4.pdb,-10.248288,3.1839532503444494,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_6_2.pdb,-10.24368,4.673907712661381,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_4_1.pdb,-10.240092,5.623465802427891,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_7_33.pdb,-10.239531,6.754732383905688,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_1_0.pdb,-10.238031,3.6228276354650584,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_2_7.pdb,-10.232032,2.1539900179732565,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_7_16.pdb,-10.227382,3.608101662717145,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_2_4.pdb,-10.215782,5.063097147855338,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_9_13.pdb,-10.199905,4.138834314587285,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_7_30.pdb,-10.187852,6.930430677657899,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_4_13.pdb,-10.187037,2.463276752425056,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_10_11.pdb,-10.185949,4.113798267861917,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_10_13.pdb,-10.170457,1.3676061583595374,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_3_10.pdb,-10.165916,3.9034987174465186,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_10_7.pdb,-10.162604,4.5975208859329,0.375
4s0v_receptor_only_dc_aligned_PV-001876053561_8_7.pdb,-10.148405,3.751469575790978,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_12_5.pdb,-10.143224,2.8785996743533153,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_1_13.pdb,-10.089162,5.0783507645420185,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_8_10.pdb,-10.081633,6.762885264552357,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_3_14.pdb,-10.079271,6.3038532215061105,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_3_4.pdb,-10.062807,5.110898208254517,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_9_24.pdb,-10.057359,10.73796995478552,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_19.pdb,-10.045333,3.116915675639824,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_3_23.pdb,-10.040391,6.2254155288096,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_8_6.pdb,-10.035737,1.202205175391049,0.375
4s0v_receptor_only_dc_aligned_PV-001876053561_7_7.pdb,-10.020875,4.398968476747329,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_2_13.pdb,-10.01899,2.836498089446769,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_8_8.pdb,-9.99658,5.569408036977803,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_1_15.pdb,-9.987118,6.343843817860054,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_4_17.pdb,-9.971878,2.8571816102866974,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_4_28.pdb,-9.968839,4.374044097101412,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_7_28.pdb,-9.965047,5.199563233254212,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_5_5.pdb,-9.950635,6.035454248657851,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_8_13.pdb,-9.945081,5.622509124170084,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_12_4.pdb,-9.938153,7.2732616312965925,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_11_0.pdb,-9.935691,3.4054628937698963,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_1_18.pdb,-9.933512,7.2461975120351205,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_7_23.pdb,-9.9191,7.812505740275367,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_7_20.pdb,-9.917204,6.556270472367505,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_12_27.pdb,-9.915395,6.08500627508063,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_10_19.pdb,-9.914348,3.4457628536984624,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_1_34.pdb,-9.912794,2.511975824214896,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_3_27.pdb,-9.903432,5.884293713956734,0.142857
4s0v_receptor_only_dc_aligned_PV-001876053561_12_9.pdb,-9.902882,7.039675957639303,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_3_7.pdb,-9.889367,4.860866649709497,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_6_5.pdb,-9.886982,6.351917058456859,0.428571
4s0v_receptor_only_dc_aligned_PV-001876053561_3_5.pdb,-9.882868,5.017596827455032,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_4_22.pdb,-9.867429,6.341636499335307,0.285714
4s0v_receptor_only_dc_aligned_PV-001876053561_12_10.pdb,-9.865544,6.88368105433437,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_11_18.pdb,-9.836714,3.549470780977408,0.5
4s0v_receptor_only_dc_aligned_PV-001876053561_5_13.pdb,-9.826411,2.957240986560811,0.125
4s0v_receptor_only_dc_aligned_PV-001876053561_4_35.pdb,-9.807368,5.975649323921056,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_6_17.pdb,-9.798443,6.22704118630219,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_11_9.pdb,-9.797833,9.902791426291113,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_10_23.pdb,-9.779059,3.6304170386394867,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_11_21.pdb,-9.774026,6.909424120924574,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_5_6.pdb,-9.766948,8.48195263106654,0.333333
4s0v_receptor_only_dc_aligned_PV-001876053561_1_33.pdb,-9.763876,6.9773211013511025,0.166667
4s0v_receptor_only_dc_aligned_PV-001876053561_1_30.pdb,-9.75245,5.144672886771329,0.428571
4s0v_receptor_only_dc_aligned_PV-001876053561_4_24.pdb,-9.74927,6.037009971523666,0.166667
