file,ddg,distance
4s0v_receptor_only_dc_aligned_PV-001843186024_5_2.pdb,-13.77932,5.690882439565356
4s0v_receptor_only_dc_aligned_PV-001843186024_5_10.pdb,-13.759816,5.615061615281666
4s0v_receptor_only_dc_aligned_PV-001843186024_14_19.pdb,-13.748222,7.996089390238587
4s0v_receptor_only_dc_aligned_PV-001843186024_3_5.pdb,-13.747919,5.012561831708914
4s0v_receptor_only_dc_aligned_PV-001843186024_3_1.pdb,-13.655423,5.57431471070779
4s0v_receptor_only_dc_aligned_PV-001843186024_5_1.pdb,-13.570051,5.786651239681865
4s0v_receptor_only_dc_aligned_PV-001843186024_7_2.pdb,-13.544749,8.611565125533303
4s0v_receptor_only_dc_aligned_PV-001843186024_7_1.pdb,-13.448807,8.57974794552282
4s0v_receptor_only_dc_aligned_PV-001843186024_6_1.pdb,-13.425631,6.20472948753492
4s0v_receptor_only_dc_aligned_PV-001843186024_4_5.pdb,-13.423505,4.698364812788968
4s0v_receptor_only_dc_aligned_PV-001843186024_9_10.pdb,-13.420552,7.0745161071142775
4s0v_receptor_only_dc_aligned_PV-001843186024_11_0.pdb,-13.417874,5.533515450715129
4s0v_receptor_only_dc_aligned_PV-001843186024_9_7.pdb,-13.344687,4.898030735333466
4s0v_receptor_only_dc_aligned_PV-001843186024_7_11.pdb,-13.320686,8.534698635310091
4s0v_receptor_only_dc_aligned_PV-001843186024_14_15.pdb,-13.312479,9.224410269678575
4s0v_receptor_only_dc_aligned_PV-001843186024_9_6.pdb,-13.28121,6.083465529829101
4s0v_receptor_only_dc_aligned_PV-001843186024_11_3.pdb,-13.277981,9.047670587480582
4s0v_receptor_only_dc_aligned_PV-001843186024_7_10.pdb,-13.251916,8.470216727530119
4s0v_receptor_only_dc_aligned_PV-001843186024_13_1.pdb,-13.24106,7.813658634710516
4s0v_receptor_only_dc_aligned_PV-001843186024_12_5.pdb,-13.240371,5.788051662986951
4s0v_receptor_only_dc_aligned_PV-001843186024_4_6.pdb,-13.174482,9.880496728069188
4s0v_receptor_only_dc_aligned_PV-001843186024_3_0.pdb,-13.135167,4.576653965381437
4s0v_receptor_only_dc_aligned_PV-001843186024_8_11.pdb,-13.089644,5.918897422613176
4s0v_receptor_only_dc_aligned_PV-001843186024_6_22.pdb,-13.085668,7.377272259391653
4s0v_receptor_only_dc_aligned_PV-001843186024_14_22.pdb,-13.080948,8.265454642111672
4s0v_receptor_only_dc_aligned_PV-001843186024_14_6.pdb,-13.070115,5.811779373012891
4s0v_receptor_only_dc_aligned_PV-001843186024_12_11.pdb,-13.044282,8.17664742430392
4s0v_receptor_only_dc_aligned_PV-001843186024_14_18.pdb,-13.029104,7.802175005064305
4s0v_receptor_only_dc_aligned_PV-001843186024_12_13.pdb,-12.998501,8.85814532884752
4s0v_receptor_only_dc_aligned_PV-001843186024_14_21.pdb,-12.992225,7.963924404303234
4s0v_receptor_only_dc_aligned_PV-001843186024_6_5.pdb,-12.912193,7.6228365747374855
4s0v_receptor_only_dc_aligned_PV-001843186024_8_0.pdb,-12.837352,5.772831788147514
4s0v_receptor_only_dc_aligned_PV-001843186024_7_4.pdb,-12.826161,7.00366622382255
4s0v_receptor_only_dc_aligned_PV-001843186024_6_10.pdb,-12.811697,5.686093307392149
4s0v_receptor_only_dc_aligned_PV-001843186024_14_2.pdb,-12.789687,5.766970445539277
4s0v_receptor_only_dc_aligned_PV-001843186024_7_8.pdb,-12.766752,6.611928286796168
4s0v_receptor_only_dc_aligned_PV-001843186024_9_2.pdb,-12.757793,6.513487305035632
4s0v_receptor_only_dc_aligned_PV-001843186024_8_6.pdb,-12.743817,5.843857145121237
4s0v_receptor_only_dc_aligned_PV-001843186024_14_17.pdb,-12.687749,10.380432856089914
4s0v_receptor_only_dc_aligned_PV-001843186024_1_0.pdb,-12.671941,5.709692242757442
4s0v_receptor_only_dc_aligned_PV-001843186024_6_21.pdb,-12.662562,6.200603851321704
4s0v_receptor_only_dc_aligned_PV-001843186024_3_2.pdb,-12.652692,8.480365407023028
4s0v_receptor_only_dc_aligned_PV-001843186024_5_9.pdb,-12.632815,10.178006919530448
4s0v_receptor_only_dc_aligned_PV-001843186024_8_7.pdb,-12.62612,5.869762764341009
4s0v_receptor_only_dc_aligned_PV-001843186024_14_11.pdb,-12.606,6.091713430389141
4s0v_receptor_only_dc_aligned_PV-001843186024_8_15.pdb,-12.543835,9.887163196551649
4s0v_receptor_only_dc_aligned_PV-001843186024_6_11.pdb,-12.533879,5.719903347308222
4s0v_receptor_only_dc_aligned_PV-001843186024_10_3.pdb,-12.532949,6.608479447502575
4s0v_receptor_only_dc_aligned_PV-001843186024_6_8.pdb,-12.529221,7.168690358408819
4s0v_receptor_only_dc_aligned_PV-001843186024_12_12.pdb,-12.50053,8.736139359437523
4s0v_receptor_only_dc_aligned_PV-001843186024_3_10.pdb,-12.472001,9.48005168054569
4s0v_receptor_only_dc_aligned_PV-001843186024_14_9.pdb,-12.450516,5.880866590459192
4s0v_receptor_only_dc_aligned_PV-001843186024_6_23.pdb,-12.445166,7.81122852996843
4s0v_receptor_only_dc_aligned_PV-001843186024_12_7.pdb,-12.440484,5.893287748848555
4s0v_receptor_only_dc_aligned_PV-001843186024_7_3.pdb,-12.417594,8.902428785298152
4s0v_receptor_only_dc_aligned_PV-001843186024_2_0.pdb,-12.353743,6.103340041033086
4s0v_receptor_only_dc_aligned_PV-001843186024_6_19.pdb,-12.349217,6.228417030622452
4s0v_receptor_only_dc_aligned_PV-001843186024_3_11.pdb,-12.300716,8.395584430513795
4s0v_receptor_only_dc_aligned_PV-001843186024_9_5.pdb,-12.286879,5.961449013143804
4s0v_receptor_only_dc_aligned_PV-001843186024_8_18.pdb,-12.226629,7.529910414354844
4s0v_receptor_only_dc_aligned_PV-001843186024_10_2.pdb,-12.163122,10.926978313423044
4s0v_receptor_only_dc_aligned_PV-001843186024_14_5.pdb,-12.144636,8.042321658046047
4s0v_receptor_only_dc_aligned_PV-001843186024_4_7.pdb,-12.142521,9.660664472569742
4s0v_receptor_only_dc_aligned_PV-001843186024_13_6.pdb,-12.079183,8.540931988002422
4s0v_receptor_only_dc_aligned_PV-001843186024_14_7.pdb,-12.053931,6.357026805803897
4s0v_receptor_only_dc_aligned_PV-001843186024_10_0.pdb,-12.033925,10.79084579413725
4s0v_receptor_only_dc_aligned_PV-001843186024_4_2.pdb,-11.989413,6.550269959509813
4s0v_receptor_only_dc_aligned_PV-001843186024_1_3.pdb,-11.944704,6.712429460797203
4s0v_receptor_only_dc_aligned_PV-001843186024_9_9.pdb,-11.926062,7.636789221469577
4s0v_receptor_only_dc_aligned_PV-001843186024_8_19.pdb,-11.844395,8.421679982737613
4s0v_receptor_only_dc_aligned_PV-001843186024_9_8.pdb,-11.826045,6.443204963122992
4s0v_receptor_only_dc_aligned_PV-001843186024_14_10.pdb,-11.754942,6.8013640438168785
4s0v_receptor_only_dc_aligned_PV-001843186024_7_9.pdb,-11.689102,8.223303167087177
4s0v_receptor_only_dc_aligned_PV-001843186024_6_20.pdb,-11.627175,6.511170585386846
4s0v_receptor_only_dc_aligned_PV-001843186024_8_16.pdb,-11.588458,6.946315708138461
4s0v_receptor_only_dc_aligned_PV-001843186024_8_2.pdb,-11.56568,6.563818499040271
4s0v_receptor_only_dc_aligned_PV-001843186024_8_1.pdb,-11.56261,7.905204914091354
4s0v_receptor_only_dc_aligned_PV-001843186024_14_4.pdb,-11.455173,6.250138917091806
4s0v_receptor_only_dc_aligned_PV-001843186024_2_2.pdb,-11.441039,6.7551616125249705
4s0v_receptor_only_dc_aligned_PV-001843186024_13_7.pdb,-11.389575,11.623189437988712
4s0v_receptor_only_dc_aligned_PV-001843186024_6_0.pdb,-11.382947,8.21197775983912
4s0v_receptor_only_dc_aligned_PV-001843186024_4_8.pdb,-11.341563,10.429148721849801
4s0v_receptor_only_dc_aligned_PV-001843186024_5_11.pdb,-11.32287,8.645660067688755
4s0v_receptor_only_dc_aligned_PV-001843186024_4_3.pdb,-11.315333,11.05067846910746
4s0v_receptor_only_dc_aligned_PV-001843186024_2_4.pdb,-11.253163,8.498159343532148
4s0v_receptor_only_dc_aligned_PV-001843186024_14_0.pdb,-11.206419,7.9693373676162915
4s0v_receptor_only_dc_aligned_PV-001843186024_9_4.pdb,-11.196041,7.097321655687797
4s0v_receptor_only_dc_aligned_PV-001843186024_9_11.pdb,-11.180083,8.339582346120968
4s0v_receptor_only_dc_aligned_PV-001843186024_1_1.pdb,-11.172391,7.212662989703941
4s0v_receptor_only_dc_aligned_PV-001843186024_6_9.pdb,-11.108485,8.582143815160343
4s0v_receptor_only_dc_aligned_PV-001843186024_14_1.pdb,-11.098004,8.25130799003361
4s0v_receptor_only_dc_aligned_PV-001843186024_8_9.pdb,-11.056349,7.135339735522493
4s0v_receptor_only_dc_aligned_PV-001843186024_14_16.pdb,-11.003537,8.822334085878545
4s0v_receptor_only_dc_aligned_PV-001843186024_14_8.pdb,-10.96202,8.120650765052218
4s0v_receptor_only_dc_aligned_PV-001843186024_6_2.pdb,-10.854796,8.420312264170793
4s0v_receptor_only_dc_aligned_PV-001843186024_2_6.pdb,-10.842664,10.186768565810196
4s0v_receptor_only_dc_aligned_PV-001843186024_8_20.pdb,-10.802411,10.754797351002468
4s0v_receptor_only_dc_aligned_PV-001843186024_1_2.pdb,-10.796297,10.872350998994877
4s0v_receptor_only_dc_aligned_PV-001843186024_8_5.pdb,-10.764818,7.682714784084432
4s0v_receptor_only_dc_aligned_PV-001843186024_14_12.pdb,-10.755339,6.505456421433834
4s0v_receptor_only_dc_aligned_PV-001843186024_5_8.pdb,-10.715949,10.409768448369313
4s0v_receptor_only_dc_aligned_PV-001843186024_5_0.pdb,-10.639054,7.691374197063919
4s0v_receptor_only_dc_aligned_PV-001843186024_8_10.pdb,-10.63853,8.414534543880626
4s0v_receptor_only_dc_aligned_PV-001843186024_14_3.pdb,-10.498943,6.63386606993578
4s0v_receptor_only_dc_aligned_PV-001843186024_13_4.pdb,-10.435654,10.334986000280662
4s0v_receptor_only_dc_aligned_PV-001843186024_10_1.pdb,-10.374429,7.501787767021217
4s0v_receptor_only_dc_aligned_PV-001843186024_3_3.pdb,-10.340542,12.644222247627049
4s0v_receptor_only_dc_aligned_PV-001843186024_9_1.pdb,-10.199737,13.515270571150541
4s0v_receptor_only_dc_aligned_PV-001843186024_8_12.pdb,-10.085252,6.999157601164441
4s0v_receptor_only_dc_aligned_PV-001843186024_4_1.pdb,-10.083406,9.326255865802892
4s0v_receptor_only_dc_aligned_PV-001843186024_13_0.pdb,-10.069404,9.350504843419625
4s0v_receptor_only_dc_aligned_PV-001843186024_6_15.pdb,-10.039963,2.028874443986302
4s0v_receptor_only_dc_aligned_PV-001843186024_10_5.pdb,-10.037119,9.130504433535432
4s0v_receptor_only_dc_aligned_PV-001843186024_6_18.pdb,-10.001032,6.85128018956131
4s0v_receptor_only_dc_aligned_PV-001843186024_8_17.pdb,-9.993659,9.90456559365769
4s0v_receptor_only_dc_aligned_PV-001843186024_8_4.pdb,-9.838477,7.402714059414389
4s0v_receptor_only_dc_aligned_PV-001843186024_10_4.pdb,-9.686288,10.01603945416603
4s0v_receptor_only_dc_aligned_PV-001843186024_2_3.pdb,-9.596325,8.263330334198352
4s0v_receptor_only_dc_aligned_PV-001843186024_2_1.pdb,-9.56507,8.964913359345019
4s0v_receptor_only_dc_aligned_PV-001843186024_9_0.pdb,-9.310899,9.438388548626705
4s0v_receptor_only_dc_aligned_PV-001843186024_13_2.pdb,-9.004032,8.712739556968065
