file,ddg,distance,real_motif_ratio
4s0v_receptor_only_dc_aligned_ZINC000329022635_1_5.pdb,-14.143107,6.14139738359317,0.125
4s0v_receptor_only_dc_aligned_ZINC000329022635_5_2.pdb,-13.975793,5.047478995815448,0.153846
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_22.pdb,-13.940786,4.958109602202835,0.2
4s0v_receptor_only_dc_aligned_ZINC000329022635_6_1.pdb,-13.881619,5.463183825175611,0.142857
4s0v_receptor_only_dc_aligned_ZINC000329022635_8_1.pdb,-13.843971,4.991191527399709,0.142857
4s0v_receptor_only_dc_aligned_ZINC000329022635_4_0.pdb,-13.511545,5.483848172662216,0.25
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_25.pdb,-13.502148,5.503602492783495,0.090909
4s0v_receptor_only_dc_aligned_ZINC000329022635_1_0.pdb,-13.495539,3.2587845166630456,0.111111
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_15.pdb,-13.39247,6.202198601795497,0.125
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_39.pdb,-13.36691,2.225550984069991,0.222222
4s0v_receptor_only_dc_aligned_ZINC000329022635_9_3.pdb,-13.365379,6.523876509388528,0.142857
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_7.pdb,-13.233963,4.713870245331116,0.125
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_9.pdb,-13.165833,4.8612141973427505,0.333333
4s0v_receptor_only_dc_aligned_ZINC000329022635_7_0.pdb,-13.030081,4.641683038101981,0.333333
4s0v_receptor_only_dc_aligned_ZINC000329022635_5_9.pdb,-12.999263,2.764959558147087,0.4
4s0v_receptor_only_dc_aligned_ZINC000329022635_1_6.pdb,-12.710306,4.42412314358837,0.222222
4s0v_receptor_only_dc_aligned_ZINC000329022635_5_1.pdb,-12.702958,5.285467816554139,0.285714
4s0v_receptor_only_dc_aligned_ZINC000329022635_9_1.pdb,-12.669695,5.172695508872851,0.222222
4s0v_receptor_only_dc_aligned_ZINC000329022635_5_4.pdb,-12.637219,4.982825974006421,0.111111
4s0v_receptor_only_dc_aligned_ZINC000329022635_1_2.pdb,-12.563775,5.769458242306374,0.125
4s0v_receptor_only_dc_aligned_ZINC000329022635_1_3.pdb,-12.52859,5.756700049790293,0.125
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_23.pdb,-12.451294,5.260971355628373,0.25
4s0v_receptor_only_dc_aligned_ZINC000329022635_11_0.pdb,-12.432967,5.6300252939901805,0.181818
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_1.pdb,-12.426899,4.913395903406961,0.142857
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_21.pdb,-12.29804,2.246328488505556,0.1
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_4.pdb,-12.294991,6.7110890218178,0.142857
4s0v_receptor_only_dc_aligned_ZINC000329022635_3_0.pdb,-12.290084,3.7699716669671868,0.25
4s0v_receptor_only_dc_aligned_ZINC000329022635_4_1.pdb,-12.289143,6.209725646264091,0.083333
4s0v_receptor_only_dc_aligned_ZINC000329022635_5_3.pdb,-12.258174,6.786402234125106,0.181818
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_35.pdb,-12.249244,4.4744818582017825,0.111111
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_5.pdb,-12.161299,4.761246892441185,0.142857
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_20.pdb,-12.005937,2.9559208940399158,0.2
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_28.pdb,-11.995959,3.7553527846205506,0.25
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_16.pdb,-11.986936,4.71449551687673,0.142857
4s0v_receptor_only_dc_aligned_ZINC000329022635_11_3.pdb,-11.973207,7.048110441279424,0.375
4s0v_receptor_only_dc_aligned_ZINC000329022635_12_1.pdb,-11.907075,4.819745250446568,0.375
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_17.pdb,-11.857693,5.840369966181476,0.125
4s0v_receptor_only_dc_aligned_ZINC000329022635_6_0.pdb,-11.819987,5.204621598750102,0.111111
4s0v_receptor_only_dc_aligned_ZINC000329022635_7_3.pdb,-11.80722,3.2975527519778662,0.090909
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_13.pdb,-11.729943,4.715811513820105,0.1
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_34.pdb,-11.632522,5.635768593261831,0.142857
4s0v_receptor_only_dc_aligned_ZINC000329022635_2_0.pdb,-11.570748,9.265007664855663,0.125
4s0v_receptor_only_dc_aligned_ZINC000329022635_1_1.pdb,-11.477812,8.942992837338744,0.1
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_26.pdb,-11.458317,5.820494270727311,0.285714
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_40.pdb,-11.442432,2.528793150619206,0.125
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_10.pdb,-11.406992,4.414101050816513,0.181818
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_3.pdb,-10.836009,4.203563308864675,0.142857
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_36.pdb,-10.767654,2.719187087713718,0.25
4s0v_receptor_only_dc_aligned_ZINC000329022635_5_8.pdb,-10.46189,4.797071445946066,0.333333
4s0v_receptor_only_dc_aligned_ZINC000329022635_9_2.pdb,-10.452271,5.510140604149941,0.3
4s0v_receptor_only_dc_aligned_ZINC000329022635_7_1.pdb,-10.395626,3.0505938616788595,0.1
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_33.pdb,-10.368559,6.023103540631238,0.222222
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_32.pdb,-10.299674,7.384406472000603,0.142857
4s0v_receptor_only_dc_aligned_ZINC000329022635_2_1.pdb,-10.224865,2.348001436174133,0.333333
4s0v_receptor_only_dc_aligned_ZINC000329022635_3_1.pdb,-10.211645,9.846343648516335,0.166667
4s0v_receptor_only_dc_aligned_ZINC000329022635_9_6.pdb,-10.177785,4.763090641828997,0.444444
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_0.pdb,-10.153013,4.66261973933753,0.2
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_29.pdb,-10.126547,3.1003375215345916,0.090909
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_8.pdb,-10.116439,4.562629669115466,0.142857
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_11.pdb,-10.058078,2.5589949929247493,0.181818
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_19.pdb,-9.986796,2.6802434113748603,0.181818
4s0v_receptor_only_dc_aligned_ZINC000329022635_5_0.pdb,-9.984434,3.1202441829758065,0.1
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_27.pdb,-9.974941,3.259688351140657,0.1
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_38.pdb,-9.649465,2.4477474129719727,0.3
4s0v_receptor_only_dc_aligned_ZINC000329022635_1_4.pdb,-9.336782,6.056986270637808,0.111111
4s0v_receptor_only_dc_aligned_ZINC000329022635_13_12.pdb,-9.335942,3.343160218914274,0.090909
4s0v_receptor_only_dc_aligned_ZINC000329022635_12_0.pdb,-9.092348,4.7499996335462855,0.571429
4s0v_receptor_only_dc_aligned_ZINC000329022635_11_2.pdb,-9.085816,5.22956747849582,0.181818
